well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted
C9,0.083,GC053,1,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆opp,Single KO,0.003703703703703709
C10,0.095,GC055,1,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆mgl,Single KO,0.015703703703703706
D3,0.095,GC032,2,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆mal,Single KO,0.015703703703703706
D4,0.089,GC049,2,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆pot,Single KO,0.0097037037037037
D5,0.086,GC052,2,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆nmp,Single KO,0.006703703703703698
D6,0.086,GC047,2,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆his,Single KO,0.006703703703703698
D7,0.088,GC050,2,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆rbs,Single KO,0.0087037037037037
D8,0.086,GC048,2,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆dpp,Single KO,0.006703703703703698
D9,0.081,GC053,2,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆opp,Single KO,0.0017037037037037073
D10,0.095,GC055,2,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆mgl,Single KO,0.015703703703703706
E3,0.093,GC032,3,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆mal,Single KO,0.013703703703703704
E4,0.088,GC049,3,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆pot,Single KO,0.0087037037037037
E5,0.086,GC052,3,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆nmp,Single KO,0.006703703703703698
E6,0.086,GC047,3,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆his,Single KO,0.006703703703703698
E7,0.086,GC050,3,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆rbs,Single KO,0.006703703703703698
E8,0.086,GC048,3,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆dpp,Single KO,0.006703703703703698
E9,0.082,GC053,3,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆opp,Single KO,0.002703703703703708
E10,0.096,GC055,3,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆mgl,Single KO,0.016703703703703707
F3,0.088,GC030,1,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆glt,Single KO,0.0087037037037037
F4,0.089,GC030,2,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆glt,Single KO,0.0097037037037037
F5,0.088,GC030,3,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆glt,Single KO,0.0087037037037037
F6,0.093,GC029,1,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆flh,Single KO,0.013703703703703704
F7,0.093,GC029,2,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆flh,Single KO,0.013703703703703704
F8,0.091,GC029,3,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,∆flh,Single KO,0.011703703703703702
F9,0.088,GC001,1,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,WT,WT,0.0087037037037037
F10,0.087,GC001,2,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,WT,WT,0.007703703703703699
F11,0.087,GC001,3,glucose-acetate,2021-09-10,1,1.5066666666666666,0.0792962962962963,WT,WT,0.007703703703703699
C3,0.096,GC032,1,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆mal,Single KO,0.016666666666666677
C4,0.093,GC049,1,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆pot,Single KO,0.013666666666666674
C5,0.089,GC052,1,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆nmp,Single KO,0.00966666666666667
C6,0.088,GC047,1,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆his,Single KO,0.00866666666666667
C7,0.088,GC050,1,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆rbs,Single KO,0.00866666666666667
C8,0.088,GC048,1,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆dpp,Single KO,0.00866666666666667
C9,0.083,GC053,1,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆opp,Single KO,0.003666666666666679
C10,0.097,GC055,1,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆mgl,Single KO,0.017666666666666678
D3,0.096,GC032,2,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆mal,Single KO,0.016666666666666677
D4,0.09,GC049,2,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆pot,Single KO,0.010666666666666672
D5,0.087,GC052,2,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆nmp,Single KO,0.007666666666666669
D6,0.087,GC047,2,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆his,Single KO,0.007666666666666669
D7,0.088,GC050,2,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆rbs,Single KO,0.00866666666666667
D8,0.086,GC048,2,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆dpp,Single KO,0.006666666666666668
D9,0.081,GC053,2,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆opp,Single KO,0.0016666666666666774
D10,0.097,GC055,2,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆mgl,Single KO,0.017666666666666678
E3,0.094,GC032,3,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆mal,Single KO,0.014666666666666675
E4,0.089,GC049,3,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆pot,Single KO,0.00966666666666667
E5,0.087,GC052,3,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆nmp,Single KO,0.007666666666666669
E6,0.087,GC047,3,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆his,Single KO,0.007666666666666669
E7,0.087,GC050,3,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆rbs,Single KO,0.007666666666666669
E8,0.087,GC048,3,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆dpp,Single KO,0.007666666666666669
E9,0.082,GC053,3,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆opp,Single KO,0.0026666666666666783
E10,0.097,GC055,3,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆mgl,Single KO,0.017666666666666678
F3,0.089,GC030,1,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆glt,Single KO,0.00966666666666667
F4,0.09,GC030,2,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆glt,Single KO,0.010666666666666672
F5,0.088,GC030,3,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆glt,Single KO,0.00866666666666667
F6,0.094,GC029,1,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆flh,Single KO,0.014666666666666675
F7,0.094,GC029,2,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆flh,Single KO,0.014666666666666675
F8,0.092,GC029,3,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,∆flh,Single KO,0.012666666666666673
F9,0.088,GC001,1,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,WT,WT,0.00866666666666667
F10,0.088,GC001,2,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,WT,WT,0.00866666666666667
F11,0.087,GC001,3,glucose-acetate,2021-09-10,1,1.6322222222222222,0.07933333333333333,WT,WT,0.007666666666666669
C3,0.098,GC032,1,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆mal,Single KO,0.01862962962962962
C4,0.095,GC049,1,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆pot,Single KO,0.01562962962962962
C5,0.09,GC052,1,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆nmp,Single KO,0.010629629629629614
C6,0.089,GC047,1,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆his,Single KO,0.009629629629629613
C7,0.088,GC050,1,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆rbs,Single KO,0.008629629629629612
C8,0.088,GC048,1,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆dpp,Single KO,0.008629629629629612
C9,0.084,GC053,1,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆opp,Single KO,0.0046296296296296224
C10,0.098,GC055,1,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆mgl,Single KO,0.01862962962962962
D3,0.098,GC032,2,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆mal,Single KO,0.01862962962962962
D4,0.091,GC049,2,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆pot,Single KO,0.011629629629629615
D5,0.088,GC052,2,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆nmp,Single KO,0.008629629629629612
D6,0.087,GC047,2,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆his,Single KO,0.007629629629629611
D7,0.089,GC050,2,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆rbs,Single KO,0.009629629629629613
D8,0.087,GC048,2,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆dpp,Single KO,0.007629629629629611
D9,0.081,GC053,2,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆opp,Single KO,0.0016296296296296198
D10,0.098,GC055,2,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆mgl,Single KO,0.01862962962962962
E3,0.096,GC032,3,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆mal,Single KO,0.01662962962962962
E4,0.09,GC049,3,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆pot,Single KO,0.010629629629629614
E5,0.087,GC052,3,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆nmp,Single KO,0.007629629629629611
E6,0.088,GC047,3,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆his,Single KO,0.008629629629629612
E7,0.088,GC050,3,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆rbs,Single KO,0.008629629629629612
E8,0.087,GC048,3,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆dpp,Single KO,0.007629629629629611
E9,0.082,GC053,3,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆opp,Single KO,0.0026296296296296207
E10,0.098,GC055,3,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆mgl,Single KO,0.01862962962962962
F3,0.089,GC030,1,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆glt,Single KO,0.009629629629629613
F4,0.09,GC030,2,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆glt,Single KO,0.010629629629629614
F5,0.089,GC030,3,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆glt,Single KO,0.009629629629629613
F6,0.096,GC029,1,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆flh,Single KO,0.01662962962962962
F7,0.096,GC029,2,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆flh,Single KO,0.01662962962962962
F8,0.094,GC029,3,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,∆flh,Single KO,0.014629629629629617
F9,0.089,GC001,1,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,WT,WT,0.009629629629629613
F10,0.088,GC001,2,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,WT,WT,0.008629629629629612
F11,0.088,GC001,3,glucose-acetate,2021-09-10,1,1.7577777777777779,0.07937037037037038,WT,WT,0.008629629629629612
C3,0.1,GC032,1,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆mal,Single KO,0.020629629629629623
C4,0.096,GC049,1,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆pot,Single KO,0.01662962962962962
C5,0.09,GC052,1,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆nmp,Single KO,0.010629629629629614
C6,0.089,GC047,1,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆his,Single KO,0.009629629629629613
C7,0.089,GC050,1,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆rbs,Single KO,0.009629629629629613
C8,0.089,GC048,1,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆dpp,Single KO,0.009629629629629613
C9,0.084,GC053,1,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆opp,Single KO,0.0046296296296296224
C10,0.1,GC055,1,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆mgl,Single KO,0.020629629629629623
D3,0.099,GC032,2,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆mal,Single KO,0.019629629629629622
D4,0.092,GC049,2,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆pot,Single KO,0.012629629629629616
D5,0.088,GC052,2,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆nmp,Single KO,0.008629629629629612
D6,0.088,GC047,2,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆his,Single KO,0.008629629629629612
D7,0.09,GC050,2,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆rbs,Single KO,0.010629629629629614
D8,0.088,GC048,2,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆dpp,Single KO,0.008629629629629612
D9,0.081,GC053,2,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆opp,Single KO,0.0016296296296296198
D10,0.1,GC055,2,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆mgl,Single KO,0.020629629629629623
E3,0.097,GC032,3,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆mal,Single KO,0.01762962962962962
E4,0.091,GC049,3,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆pot,Single KO,0.011629629629629615
E5,0.088,GC052,3,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆nmp,Single KO,0.008629629629629612
E6,0.088,GC047,3,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆his,Single KO,0.008629629629629612
E7,0.088,GC050,3,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆rbs,Single KO,0.008629629629629612
E8,0.088,GC048,3,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆dpp,Single KO,0.008629629629629612
E9,0.082,GC053,3,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆opp,Single KO,0.0026296296296296207
E10,0.1,GC055,3,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆mgl,Single KO,0.020629629629629623
F3,0.09,GC030,1,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆glt,Single KO,0.010629629629629614
F4,0.091,GC030,2,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆glt,Single KO,0.011629629629629615
F5,0.09,GC030,3,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆glt,Single KO,0.010629629629629614
F6,0.097,GC029,1,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆flh,Single KO,0.01762962962962962
F7,0.097,GC029,2,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆flh,Single KO,0.01762962962962962
F8,0.095,GC029,3,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,∆flh,Single KO,0.01562962962962962
F9,0.089,GC001,1,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,WT,WT,0.009629629629629613
F10,0.089,GC001,2,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,WT,WT,0.009629629629629613
F11,0.088,GC001,3,glucose-acetate,2021-09-10,1,1.8833333333333333,0.07937037037037038,WT,WT,0.008629629629629612
C3,0.101,GC032,1,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆mal,Single KO,0.021666666666666654
C4,0.097,GC049,1,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆pot,Single KO,0.01766666666666665
C5,0.091,GC052,1,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆nmp,Single KO,0.011666666666666645
C6,0.09,GC047,1,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆his,Single KO,0.010666666666666644
C7,0.09,GC050,1,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆rbs,Single KO,0.010666666666666644
C8,0.09,GC048,1,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆dpp,Single KO,0.010666666666666644
C9,0.084,GC053,1,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆opp,Single KO,0.004666666666666652
C10,0.101,GC055,1,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆mgl,Single KO,0.021666666666666654
D3,0.101,GC032,2,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆mal,Single KO,0.021666666666666654
D4,0.093,GC049,2,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆pot,Single KO,0.013666666666666646
D5,0.089,GC052,2,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆nmp,Single KO,0.009666666666666643
D6,0.089,GC047,2,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆his,Single KO,0.009666666666666643
D7,0.091,GC050,2,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆rbs,Single KO,0.011666666666666645
D8,0.088,GC048,2,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆dpp,Single KO,0.008666666666666642
D9,0.081,GC053,2,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆opp,Single KO,0.0016666666666666496
D10,0.101,GC055,2,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆mgl,Single KO,0.021666666666666654
E3,0.099,GC032,3,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆mal,Single KO,0.019666666666666652
E4,0.092,GC049,3,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆pot,Single KO,0.012666666666666646
E5,0.088,GC052,3,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆nmp,Single KO,0.008666666666666642
E6,0.089,GC047,3,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆his,Single KO,0.009666666666666643
E7,0.089,GC050,3,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆rbs,Single KO,0.009666666666666643
E8,0.088,GC048,3,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆dpp,Single KO,0.008666666666666642
E9,0.082,GC053,3,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆opp,Single KO,0.0026666666666666505
E10,0.102,GC055,3,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆mgl,Single KO,0.02266666666666664
F3,0.091,GC030,1,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆glt,Single KO,0.011666666666666645
F4,0.092,GC030,2,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆glt,Single KO,0.012666666666666646
F5,0.09,GC030,3,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆glt,Single KO,0.010666666666666644
F6,0.099,GC029,1,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆flh,Single KO,0.019666666666666652
F7,0.099,GC029,2,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆flh,Single KO,0.019666666666666652
F8,0.097,GC029,3,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,∆flh,Single KO,0.01766666666666665
F9,0.09,GC001,1,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,WT,WT,0.010666666666666644
F10,0.089,GC001,2,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,WT,WT,0.009666666666666643
F11,0.089,GC001,3,glucose-acetate,2021-09-10,1,2.008888888888889,0.07933333333333335,WT,WT,0.009666666666666643
C3,0.104,GC032,1,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆mal,Single KO,0.024592592592592583
C4,0.098,GC049,1,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆pot,Single KO,0.01859259259259259
C5,0.092,GC052,1,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆nmp,Single KO,0.012592592592592586
C6,0.091,GC047,1,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆his,Single KO,0.011592592592592585
C7,0.091,GC050,1,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆rbs,Single KO,0.011592592592592585
C8,0.091,GC048,1,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆dpp,Single KO,0.011592592592592585
C9,0.084,GC053,1,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆opp,Single KO,0.0045925925925925926
C10,0.103,GC055,1,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆mgl,Single KO,0.02359259259259258
D3,0.103,GC032,2,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆mal,Single KO,0.02359259259259258
D4,0.094,GC049,2,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆pot,Single KO,0.014592592592592588
D5,0.09,GC052,2,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆nmp,Single KO,0.010592592592592584
D6,0.09,GC047,2,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆his,Single KO,0.010592592592592584
D7,0.092,GC050,2,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆rbs,Single KO,0.012592592592592586
D8,0.089,GC048,2,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆dpp,Single KO,0.009592592592592583
D9,0.081,GC053,2,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆opp,Single KO,0.00159259259259259
D10,0.103,GC055,2,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆mgl,Single KO,0.02359259259259258
E3,0.101,GC032,3,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆mal,Single KO,0.021592592592592594
E4,0.093,GC049,3,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆pot,Single KO,0.013592592592592587
E5,0.09,GC052,3,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆nmp,Single KO,0.010592592592592584
E6,0.09,GC047,3,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆his,Single KO,0.010592592592592584
E7,0.09,GC050,3,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆rbs,Single KO,0.010592592592592584
E8,0.089,GC048,3,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆dpp,Single KO,0.009592592592592583
E9,0.082,GC053,3,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆opp,Single KO,0.002592592592592591
E10,0.104,GC055,3,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆mgl,Single KO,0.024592592592592583
F3,0.092,GC030,1,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆glt,Single KO,0.012592592592592586
F4,0.093,GC030,2,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆glt,Single KO,0.013592592592592587
F5,0.091,GC030,3,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆glt,Single KO,0.011592592592592585
F6,0.101,GC029,1,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆flh,Single KO,0.021592592592592594
F7,0.101,GC029,2,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆flh,Single KO,0.021592592592592594
F8,0.099,GC029,3,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,∆flh,Single KO,0.019592592592592592
F9,0.09,GC001,1,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,WT,WT,0.010592592592592584
F10,0.09,GC001,2,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,WT,WT,0.010592592592592584
F11,0.089,GC001,3,glucose-acetate,2021-09-10,1,2.1344444444444446,0.07940740740740741,WT,WT,0.009592592592592583
C3,0.105,GC032,1,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆mal,Single KO,0.025629629629629613
C4,0.1,GC049,1,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆pot,Single KO,0.020629629629629623
C5,0.093,GC052,1,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆nmp,Single KO,0.013629629629629617
C6,0.092,GC047,1,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆his,Single KO,0.012629629629629616
C7,0.092,GC050,1,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆rbs,Single KO,0.012629629629629616
C8,0.092,GC048,1,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆dpp,Single KO,0.012629629629629616
C9,0.084,GC053,1,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆opp,Single KO,0.0046296296296296224
C10,0.105,GC055,1,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆mgl,Single KO,0.025629629629629613
D3,0.106,GC032,2,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆mal,Single KO,0.026629629629629614
D4,0.095,GC049,2,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆pot,Single KO,0.01562962962962962
D5,0.09,GC052,2,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆nmp,Single KO,0.010629629629629614
D6,0.091,GC047,2,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆his,Single KO,0.011629629629629615
D7,0.093,GC050,2,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆rbs,Single KO,0.013629629629629617
D8,0.09,GC048,2,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆dpp,Single KO,0.010629629629629614
D9,0.081,GC053,2,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆opp,Single KO,0.0016296296296296198
D10,0.105,GC055,2,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆mgl,Single KO,0.025629629629629613
E3,0.103,GC032,3,glucose-acetate,2021-09-10,1,2.26,0.07937037037037038,∆mal,Single KO,0.02362962962962961
