well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted
C10,0.139,GC055,1,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆mgl,Single KO,0.059481481481481496
D3,0.128,GC032,2,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆mal,Single KO,0.048481481481481487
D4,0.122,GC049,2,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆pot,Single KO,0.04248148148148148
D5,0.124,GC052,2,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆nmp,Single KO,0.04448148148148148
D6,0.134,GC047,2,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆his,Single KO,0.05448148148148149
D7,0.171,GC050,2,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆rbs,Single KO,0.0914814814814815
D8,0.121,GC048,2,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆dpp,Single KO,0.04148148148148148
D9,0.145,GC053,2,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆opp,Single KO,0.06548148148148147
D10,0.14,GC055,2,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆mgl,Single KO,0.0604814814814815
E3,0.127,GC032,3,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆mal,Single KO,0.047481481481481486
E4,0.123,GC049,3,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆pot,Single KO,0.04348148148148148
E5,0.124,GC052,3,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆nmp,Single KO,0.04448148148148148
E6,0.132,GC047,3,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆his,Single KO,0.05248148148148149
E7,0.17,GC050,3,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆rbs,Single KO,0.0904814814814815
E8,0.121,GC048,3,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆dpp,Single KO,0.04148148148148148
E9,0.148,GC053,3,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆opp,Single KO,0.06848148148148148
E10,0.14,GC055,3,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆mgl,Single KO,0.0604814814814815
F3,0.157,GC030,1,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆glt,Single KO,0.07748148148148148
F4,0.155,GC030,2,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆glt,Single KO,0.07548148148148148
F5,0.151,GC030,3,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆glt,Single KO,0.07148148148148148
F6,0.147,GC029,1,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆flh,Single KO,0.06748148148148148
F7,0.144,GC029,2,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆flh,Single KO,0.06448148148148147
F8,0.143,GC029,3,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,∆flh,Single KO,0.06348148148148147
F9,0.137,GC001,1,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,WT,WT,0.057481481481481494
F10,0.141,GC001,2,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,WT,WT,0.06148148148148147
F11,0.142,GC001,3,glucose-acetate,2021-09-09,1,5.398888888888889,0.07951851851851852,WT,WT,0.06248148148148147
C3,0.129,GC032,1,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆mal,Single KO,0.049407407407407414
C4,0.126,GC049,1,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆pot,Single KO,0.04640740740740741
C5,0.124,GC052,1,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆nmp,Single KO,0.04440740740740741
C6,0.134,GC047,1,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆his,Single KO,0.05440740740740742
C7,0.173,GC050,1,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆rbs,Single KO,0.0934074074074074
C8,0.12,GC048,1,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆dpp,Single KO,0.040407407407407406
C9,0.149,GC053,1,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆opp,Single KO,0.0694074074074074
C10,0.141,GC055,1,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆mgl,Single KO,0.0614074074074074
D3,0.13,GC032,2,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆mal,Single KO,0.050407407407407415
D4,0.123,GC049,2,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆pot,Single KO,0.04340740740740741
D5,0.125,GC052,2,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆nmp,Single KO,0.04540740740740741
D6,0.136,GC047,2,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆his,Single KO,0.05640740740740742
D7,0.175,GC050,2,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆rbs,Single KO,0.0954074074074074
D8,0.121,GC048,2,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆dpp,Single KO,0.04140740740740741
D9,0.148,GC053,2,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆opp,Single KO,0.0684074074074074
D10,0.142,GC055,2,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆mgl,Single KO,0.0624074074074074
E3,0.129,GC032,3,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆mal,Single KO,0.049407407407407414
E4,0.124,GC049,3,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆pot,Single KO,0.04440740740740741
E5,0.125,GC052,3,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆nmp,Single KO,0.04540740740740741
E6,0.134,GC047,3,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆his,Single KO,0.05440740740740742
E7,0.174,GC050,3,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆rbs,Single KO,0.0944074074074074
E8,0.121,GC048,3,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆dpp,Single KO,0.04140740740740741
E9,0.151,GC053,3,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆opp,Single KO,0.0714074074074074
E10,0.142,GC055,3,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆mgl,Single KO,0.0624074074074074
F3,0.163,GC030,1,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆glt,Single KO,0.08340740740740742
F4,0.161,GC030,2,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆glt,Single KO,0.08140740740740741
F5,0.157,GC030,3,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆glt,Single KO,0.07740740740740741
F6,0.147,GC029,1,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆flh,Single KO,0.0674074074074074
F7,0.145,GC029,2,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆flh,Single KO,0.0654074074074074
F8,0.144,GC029,3,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,∆flh,Single KO,0.0644074074074074
F9,0.139,GC001,1,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,WT,WT,0.05940740740740742
F10,0.142,GC001,2,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,WT,WT,0.0624074074074074
F11,0.144,GC001,3,glucose-acetate,2021-09-09,1,5.524444444444445,0.07959259259259259,WT,WT,0.0644074074074074
C3,0.131,GC032,1,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆mal,Single KO,0.05148148148148149
C4,0.127,GC049,1,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆pot,Single KO,0.047481481481481486
C5,0.126,GC052,1,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆nmp,Single KO,0.046481481481481485
C6,0.136,GC047,1,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆his,Single KO,0.056481481481481494
C7,0.176,GC050,1,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆rbs,Single KO,0.09648148148148147
C8,0.119,GC048,1,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆dpp,Single KO,0.03948148148148148
C9,0.152,GC053,1,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆opp,Single KO,0.07248148148148148
C10,0.143,GC055,1,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆mgl,Single KO,0.06348148148148147
D3,0.132,GC032,2,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆mal,Single KO,0.05248148148148149
D4,0.125,GC049,2,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆pot,Single KO,0.045481481481481484
D5,0.126,GC052,2,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆nmp,Single KO,0.046481481481481485
D6,0.138,GC047,2,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆his,Single KO,0.058481481481481495
D7,0.179,GC050,2,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆rbs,Single KO,0.09948148148148148
D8,0.12,GC048,2,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆dpp,Single KO,0.04048148148148148
D9,0.15,GC053,2,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆opp,Single KO,0.07048148148148148
D10,0.144,GC055,2,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆mgl,Single KO,0.06448148148148147
E3,0.131,GC032,3,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆mal,Single KO,0.05148148148148149
E4,0.126,GC049,3,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆pot,Single KO,0.046481481481481485
E5,0.127,GC052,3,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆nmp,Single KO,0.047481481481481486
E6,0.136,GC047,3,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆his,Single KO,0.056481481481481494
E7,0.177,GC050,3,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆rbs,Single KO,0.09748148148148147
E8,0.121,GC048,3,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆dpp,Single KO,0.04148148148148148
E9,0.154,GC053,3,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆opp,Single KO,0.07448148148148148
E10,0.145,GC055,3,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆mgl,Single KO,0.06548148148148147
F3,0.17,GC030,1,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆glt,Single KO,0.0904814814814815
F4,0.168,GC030,2,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆glt,Single KO,0.0884814814814815
F5,0.162,GC030,3,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆glt,Single KO,0.08248148148148149
F6,0.149,GC029,1,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆flh,Single KO,0.06948148148148148
F7,0.147,GC029,2,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆flh,Single KO,0.06748148148148148
F8,0.145,GC029,3,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,∆flh,Single KO,0.06548148148148147
F9,0.141,GC001,1,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,WT,WT,0.06148148148148147
F10,0.145,GC001,2,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,WT,WT,0.06548148148148147
F11,0.148,GC001,3,glucose-acetate,2021-09-09,1,5.65,0.07951851851851852,WT,WT,0.06848148148148148
C3,0.133,GC032,1,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆mal,Single KO,0.05337037037037039
C4,0.129,GC049,1,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆pot,Single KO,0.049370370370370384
C5,0.127,GC052,1,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆nmp,Single KO,0.04737037037037038
C6,0.138,GC047,1,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆his,Single KO,0.05837037037037039
C7,0.181,GC050,1,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆rbs,Single KO,0.10137037037037037
C8,0.119,GC048,1,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆dpp,Single KO,0.039370370370370375
C9,0.155,GC053,1,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆opp,Single KO,0.07537037037037038
C10,0.146,GC055,1,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆mgl,Single KO,0.06637037037037037
D3,0.133,GC032,2,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆mal,Single KO,0.05337037037037039
D4,0.127,GC049,2,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆pot,Single KO,0.04737037037037038
D5,0.127,GC052,2,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆nmp,Single KO,0.04737037037037038
D6,0.14,GC047,2,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆his,Single KO,0.060370370370370394
D7,0.183,GC050,2,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆rbs,Single KO,0.10337037037037038
D8,0.12,GC048,2,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆dpp,Single KO,0.040370370370370376
D9,0.153,GC053,2,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆opp,Single KO,0.07337037037037038
D10,0.146,GC055,2,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆mgl,Single KO,0.06637037037037037
E3,0.134,GC032,3,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆mal,Single KO,0.05437037037037039
E4,0.128,GC049,3,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆pot,Single KO,0.04837037037037038
E5,0.128,GC052,3,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆nmp,Single KO,0.04837037037037038
E6,0.139,GC047,3,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆his,Single KO,0.05937037037037039
E7,0.181,GC050,3,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆rbs,Single KO,0.10137037037037037
E8,0.121,GC048,3,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆dpp,Single KO,0.04137037037037038
E9,0.157,GC053,3,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆opp,Single KO,0.07737037037037038
E10,0.147,GC055,3,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆mgl,Single KO,0.06737037037037037
F3,0.177,GC030,1,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆glt,Single KO,0.09737037037037037
F4,0.176,GC030,2,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆glt,Single KO,0.09637037037037037
F5,0.169,GC030,3,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆glt,Single KO,0.08937037037037039
F6,0.151,GC029,1,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆flh,Single KO,0.07137037037037038
F7,0.149,GC029,2,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆flh,Single KO,0.06937037037037037
F8,0.147,GC029,3,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,∆flh,Single KO,0.06737037037037037
F9,0.143,GC001,1,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,WT,WT,0.06337037037037037
F10,0.148,GC001,2,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,WT,WT,0.06837037037037037
F11,0.151,GC001,3,glucose-acetate,2021-09-09,1,5.775555555555556,0.07962962962962962,WT,WT,0.07137037037037038
C3,0.135,GC032,1,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆mal,Single KO,0.055518518518518536
C4,0.132,GC049,1,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆pot,Single KO,0.052518518518518534
C5,0.129,GC052,1,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆nmp,Single KO,0.04951851851851853
C6,0.141,GC047,1,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆his,Single KO,0.061518518518518514
C7,0.185,GC050,1,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆rbs,Single KO,0.10551851851851853
C8,0.119,GC048,1,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆dpp,Single KO,0.03951851851851852
C9,0.159,GC053,1,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆opp,Single KO,0.07951851851851853
C10,0.149,GC055,1,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆mgl,Single KO,0.06951851851851852
D3,0.134,GC032,2,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆mal,Single KO,0.054518518518518536
D4,0.129,GC049,2,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆pot,Single KO,0.04951851851851853
D5,0.129,GC052,2,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆nmp,Single KO,0.04951851851851853
D6,0.143,GC047,2,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆his,Single KO,0.06351851851851852
D7,0.188,GC050,2,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆rbs,Single KO,0.10851851851851853
D8,0.12,GC048,2,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆dpp,Single KO,0.04051851851851852
D9,0.157,GC053,2,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆opp,Single KO,0.07751851851851853
D10,0.15,GC055,2,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆mgl,Single KO,0.07051851851851852
E3,0.135,GC032,3,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆mal,Single KO,0.055518518518518536
E4,0.13,GC049,3,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆pot,Single KO,0.05051851851851853
E5,0.13,GC052,3,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆nmp,Single KO,0.05051851851851853
E6,0.141,GC047,3,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆his,Single KO,0.061518518518518514
E7,0.186,GC050,3,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆rbs,Single KO,0.10651851851851853
E8,0.12,GC048,3,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆dpp,Single KO,0.04051851851851852
E9,0.16,GC053,3,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆opp,Single KO,0.08051851851851853
E10,0.15,GC055,3,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆mgl,Single KO,0.07051851851851852
F3,0.187,GC030,1,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆glt,Single KO,0.10751851851851853
F4,0.184,GC030,2,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆glt,Single KO,0.10451851851851852
F5,0.175,GC030,3,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆glt,Single KO,0.09551851851851852
F6,0.154,GC029,1,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆flh,Single KO,0.07451851851851853
F7,0.151,GC029,2,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆flh,Single KO,0.07151851851851852
F8,0.149,GC029,3,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,∆flh,Single KO,0.06951851851851852
F9,0.146,GC001,1,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,WT,WT,0.06651851851851852
F10,0.151,GC001,2,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,WT,WT,0.07151851851851852
F11,0.155,GC001,3,glucose-acetate,2021-09-09,1,5.901111111111111,0.07948148148148147,WT,WT,0.07551851851851853
C3,0.137,GC032,1,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆mal,Single KO,0.057444444444444465
C4,0.134,GC049,1,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆pot,Single KO,0.05444444444444446
C5,0.131,GC052,1,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆nmp,Single KO,0.05144444444444446
C6,0.144,GC047,1,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆his,Single KO,0.06444444444444444
C7,0.191,GC050,1,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆rbs,Single KO,0.11144444444444446
C8,0.119,GC048,1,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆dpp,Single KO,0.03944444444444445
C9,0.163,GC053,1,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆opp,Single KO,0.08344444444444446
C10,0.152,GC055,1,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆mgl,Single KO,0.07244444444444445
D3,0.136,GC032,2,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆mal,Single KO,0.056444444444444464
D4,0.131,GC049,2,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆pot,Single KO,0.05144444444444446
D5,0.131,GC052,2,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆nmp,Single KO,0.05144444444444446
D6,0.146,GC047,2,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆his,Single KO,0.06644444444444444
D7,0.194,GC050,2,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆rbs,Single KO,0.11444444444444446
D8,0.12,GC048,2,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆dpp,Single KO,0.04044444444444445
D9,0.16,GC053,2,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆opp,Single KO,0.08044444444444446
D10,0.153,GC055,2,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆mgl,Single KO,0.07344444444444445
E3,0.137,GC032,3,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆mal,Single KO,0.057444444444444465
E4,0.133,GC049,3,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆pot,Single KO,0.05344444444444446
E5,0.132,GC052,3,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆nmp,Single KO,0.05244444444444446
E6,0.145,GC047,3,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆his,Single KO,0.06544444444444444
E7,0.192,GC050,3,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆rbs,Single KO,0.11244444444444446
E8,0.121,GC048,3,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆dpp,Single KO,0.04144444444444445
E9,0.164,GC053,3,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆opp,Single KO,0.08444444444444446
E10,0.154,GC055,3,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆mgl,Single KO,0.07444444444444445
F3,0.196,GC030,1,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆glt,Single KO,0.11644444444444446
F4,0.193,GC030,2,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆glt,Single KO,0.11344444444444446
F5,0.182,GC030,3,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆glt,Single KO,0.10244444444444445
F6,0.157,GC029,1,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆flh,Single KO,0.07744444444444445
F7,0.154,GC029,2,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆flh,Single KO,0.07444444444444445
F8,0.151,GC029,3,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,∆flh,Single KO,0.07144444444444445
F9,0.149,GC001,1,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,WT,WT,0.06944444444444445
F10,0.154,GC001,2,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,WT,WT,0.07444444444444445
F11,0.16,GC001,3,glucose-acetate,2021-09-09,1,6.026666666666666,0.07955555555555555,WT,WT,0.08044444444444446
C3,0.14,GC032,1,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆mal,Single KO,0.0604814814814815
C4,0.136,GC049,1,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆pot,Single KO,0.056481481481481494
C5,0.133,GC052,1,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆nmp,Single KO,0.05348148148148149
C6,0.148,GC047,1,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆his,Single KO,0.06848148148148148
C7,0.196,GC050,1,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆rbs,Single KO,0.11648148148148149
C8,0.119,GC048,1,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆dpp,Single KO,0.03948148148148148
C9,0.166,GC053,1,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆opp,Single KO,0.08648148148148149
C10,0.155,GC055,1,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆mgl,Single KO,0.07548148148148148
D3,0.139,GC032,2,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆mal,Single KO,0.059481481481481496
D4,0.133,GC049,2,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆pot,Single KO,0.05348148148148149
D5,0.133,GC052,2,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆nmp,Single KO,0.05348148148148149
D6,0.149,GC047,2,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆his,Single KO,0.06948148148148148
D7,0.199,GC050,2,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆rbs,Single KO,0.1194814814814815
D8,0.121,GC048,2,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆dpp,Single KO,0.04148148148148148
D9,0.164,GC053,2,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆opp,Single KO,0.08448148148148149
D10,0.157,GC055,2,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆mgl,Single KO,0.07748148148148148
E3,0.14,GC032,3,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆mal,Single KO,0.0604814814814815
E4,0.135,GC049,3,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆pot,Single KO,0.05548148148148149
E5,0.135,GC052,3,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆nmp,Single KO,0.05548148148148149
E6,0.148,GC047,3,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆his,Single KO,0.06848148148148148
E7,0.198,GC050,3,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆rbs,Single KO,0.1184814814814815
E8,0.121,GC048,3,glucose-acetate,2021-09-09,1,6.152222222222222,0.07951851851851852,∆dpp,Single KO,0.04148148148148148
