gene_name,sample,counts,fraction
fdhF,5,174,3.844623305355229e-05
fdnG,5,88,1.944407188915288e-05
fdnH,5,10,2.209553623767373e-06
fdnI,5,50,1.1047768118836864e-05
fdoG,5,4767,0.0010532942124499066
fdoH,5,1370,0.00030270884645613007
fdoI,5,1468,0.00032436247196905034
fdrA,5,7,1.546687536637161e-06
fdx,5,93,2.0548848701036566e-05
feaB,5,650,0.00014362098554487925
feaR,5,629,0.00013898092293496776
fecA,5,73,1.612974145350182e-05
fecB,5,54,1.1931589568343813e-05
fecC,5,5,1.1047768118836864e-06
fecD,5,20,4.419107247534746e-06
fecE,5,31,6.849616233678856e-06
fecI,5,35,7.733437683185805e-06
fecR,5,4,8.838214495069491e-07
feoA,5,274,6.054176929122602e-05
feoB,5,1260,0.000278403756594689
feoC,5,50,1.1047768118836864e-05
fepA,5,154,3.4027125806017545e-05
fepB,5,28,6.186750146548644e-06
fepC,5,16,3.5352857980277964e-06
fepD,5,55,1.2152544930720551e-05
fepE,5,3,6.628660871302119e-07
fepG,5,32,7.070571596055593e-06
fes,5,43,9.501080582199704e-06
fetA,5,73,1.612974145350182e-05
fetB,5,58,1.2815411017850763e-05
ffh,5,721,0.0001593088162736276
fhlA,5,195,4.308629566346377e-05
fhuA,5,892,0.00019709218324004966
fhuB,5,23,5.081973334664958e-06
fhuC,5,54,1.1931589568343813e-05
fhuD,5,16,3.5352857980277964e-06
fhuE,5,93,2.0548848701036566e-05
fhuF,5,834,0.0001842767722221989
fic,5,1441,0.0003183966771848784
fieF,5,559,0.00012351404756859614
fimA,5,40,8.838214495069492e-06
fimB,5,64,1.4141143192111186e-05
fimC,5,8,1.7676428990138982e-06
fimD,5,70,1.546687536637161e-05
fimE,5,24,5.302928697041695e-06
fimF,5,10,2.209553623767373e-06
fimG,5,27,5.9657947841719064e-06
fimH,5,67,1.4804009279241398e-05
fimI,5,8,1.7676428990138982e-06
fimZ,5,7,1.546687536637161e-06
fis,5,138,3.0491840007989744e-05
fiu,5,25,5.523884059418432e-06
fixA,5,9,1.9885982613906358e-06
fixB,5,22,4.86101797228822e-06
fixC,5,55,1.2152544930720551e-05
fixX,5,10,2.209553623767373e-06
fklB,5,251,5.545979595656106e-05
fkpA,5,483,0.00010672144002796411
fkpB,5,61,1.3478277104980975e-05
fldA,5,697,0.00015400588757658588
fldB,5,304,6.717043016252814e-05
flgA,5,262,5.789030494270517e-05
flgB,5,150,3.314330435651059e-05
flgC,5,127,2.8061331021845637e-05
flgD,5,295,6.518183190113751e-05
flgE,5,360,7.954393045562542e-05
flgF,5,159,3.513190261790123e-05
flgG,5,235,5.192451015853326e-05
flgH,5,46,1.0163946669329916e-05
flgI,5,76,1.6792607540632035e-05
flgJ,5,68,1.5024964641618136e-05
flgK,5,22242,0.00491448916998339
flgL,5,29161,0.006443279322268036
flgM,5,7620,0.0016836798613107382
flgN,5,12030,0.0026580930093921496
flhA,5,108,2.3863179136687626e-05
flhB,5,161,3.55738133426547e-05
flhC,5,548,0.00012108353858245204
flhD,5,341,7.534577857046742e-05
flhE,5,11,2.43050898614411e-06
fliA,5,12653,0.0027957482001528568
fliC,5,360560,0.0796676654585564
fliD,5,11594,0.002561756471395892
fliE,5,36,7.954393045562543e-06
fliF,5,204,4.507489392485441e-05
fliG,5,119,2.6293688122831737e-05
fliH,5,47,1.0384902031706652e-05
fliI,5,35,7.733437683185805e-06
fliJ,5,10,2.209553623767373e-06
fliK,5,37,8.17534840793928e-06
fliL,5,95,2.0990759425790042e-05
fliM,5,98,2.1653625512920253e-05
fliN,5,47,1.0384902031706652e-05
fliO,5,24,5.302928697041695e-06
fliP,5,9,1.9885982613906358e-06
fliQ,5,0,0.0
fliR,5,1,2.2095536237673728e-07
fliS,5,2273,0.0005022315386823239
fliT,5,2564,0.0005665295491339544
fliZ,5,2788,0.0006160235503063435
flk,5,110,2.4305089861441102e-05
flu,5,73,1.612974145350182e-05
flxA,5,19340,0.004273276708366099
fmt,5,784,0.00017322900410336202
fnr,5,2034,0.0004494232070742836
focA,5,411,9.081265393683903e-05
focB,5,39,8.617259132692754e-06
folA,5,350,7.733437683185805e-05
folB,5,106,2.3421268411934153e-05
folC,5,308,6.805425161203509e-05
folD,5,203,4.485393856247767e-05
folE,5,522,0.00011533869916065686
folK,5,45,9.942991306953178e-06
folM,5,175,3.8667188415929025e-05
folP,5,183,4.043483131494292e-05
folX,5,531,0.0001173272974220475
fpr,5,1122,0.00024791191658669925
frc,5,14,3.093375073274322e-06
frdA,5,2072,0.0004578195108445997
frdB,5,735,0.00016240219134690191
frdC,5,294,6.496087653876077e-05
frdD,5,498,0.00011003577046361517
fre,5,865,0.00019112638845587775
frlA,5,8,1.7676428990138982e-06
frlB,5,39,8.617259132692754e-06
frlC,5,53,1.1710634205967077e-05
frlD,5,75,1.6571652178255297e-05
frlR,5,272,6.0099858566472544e-05
frmA,5,476,0.00010517475249132695
frmB,5,27,5.9657947841719064e-06
frmR,5,155,3.424808116839428e-05
frr,5,4111,0.000908347494730767
frsA,5,471,0.00010406997567944327
fruA,5,1619,0.00035772673168793767
fruB,5,230,5.0819733346649576e-05
fruK,5,478,0.00010561666321608043
frvA,5,1,2.2095536237673728e-07
frvB,5,10,2.209553623767373e-06
frvR,5,26,5.744839421795169e-06
frvX,5,25,5.523884059418432e-06
frwB,5,17,3.756241160404534e-06
frwC,5,42,9.280125219822966e-06
frwD,5,39,8.617259132692754e-06
fryA,5,78,1.7234518265385507e-05
fryB,5,5,1.1047768118836864e-06
fryC,5,14,3.093375073274322e-06
fsaA,5,63,1.392018782973445e-05
fsaB,5,64,1.4141143192111186e-05
fsr,5,28,6.186750146548644e-06
ftnA,5,178,3.9330054503059236e-05
ftnB,5,1032,0.00022802593397279288
ftp,5,8,1.7676428990138982e-06
ftsA,5,2819,0.0006228731665400225
ftsB,5,547,0.0001208625832200753
ftsE,5,309,6.827520697441182e-05
ftsH,5,7115,0.0015720974033104859
ftsI,5,5452,0.0012046486356779716
ftsK,5,2059,0.00045494709113370207
ftsL,5,343,7.578768929522089e-05
ftsN,5,533,0.00011776920814680097
ftsP,5,287,6.34141890021236e-05
ftsQ,5,1192,0.00026337879195307087
ftsW,5,525,0.00011600156524778708
ftsX,5,634,0.00014008569974685144
ftsY,5,830,0.00018339295077269196
ftsZ,5,5451,0.001204427680315595
fucA,5,394,8.70564127764345e-05
fucI,5,116,2.5630822035701526e-05
fucK,5,191,4.220247421395682e-05
fucO,5,3493,0.0007717970807819434
fucP,5,94,2.0769804063413304e-05
fucR,5,820,0.00018118339714892458
fucU,5,595,0.0001314684406141587
fumA,5,6104,0.0013487115319476045
fumB,5,37,8.17534840793928e-06
fumC,5,844,0.00018648632584596626
fur,5,3997,0.000883158583419819
fusA,5,4110,0.0009081265393683902
fxsA,5,521,0.00011511774379828013
gabD,5,3021,0.0006675061497401233
gabP,5,1050,0.00023200313049557417
gabT,5,2921,0.0006454106135024496
gadA,5,15,3.3143304356510593e-06
gadB,5,34,7.512482320809068e-06
gadC,5,318,7.026380523580246e-05
gadE,5,3,6.628660871302119e-07
gadW,5,167,3.689954551691513e-05
gadX,5,209,4.6179670736738096e-05
galE,5,277,6.120463537835623e-05
galF,5,0,0.0
galK,5,1803,0.0003983825183652573
galM,5,1434,0.00031684998964824125
galP,5,257,5.6785528130821484e-05
galR,5,262,5.789030494270517e-05
galS,5,1759,0.0003886604824206809
galT,5,176,3.888814377830576e-05
galU,5,972,0.00021476861223018864
gapA,5,3749,0.0008283616535503881
gapC_1,5,614,0.0001356665924993167
gapC_2,5,19,4.198151885158009e-06
garD,5,392,8.661450205168101e-05
garK,5,174,3.844623305355229e-05
garL,5,72,1.5908786091125086e-05
garP,5,56,1.2373500293097289e-05
garR,5,226,4.9935911897142624e-05
gatA,5,1,2.2095536237673728e-07
gatB,5,4,8.838214495069491e-07
gatC,5,51,1.1268723481213602e-05
gatD,5,42,9.280125219822966e-06
gatR_1,5,55,1.2152544930720551e-05
gatR_2,5,86,1.9002161164399407e-05
gatY,5,18,3.9771965227812715e-06
gatZ,5,26,5.744839421795169e-06
gcd,5,1296,0.00028635814964025154
gcl,5,8860,0.0019576645106578923
gcvA,5,184,4.0655786677319664e-05
gcvH,5,116,2.5630822035701526e-05
gcvP,5,281,6.208845682786318e-05
gcvR,5,504,0.0001113615026378756
gcvT,5,259,5.722743885557496e-05
gdhA,5,1718,0.00037960131256323465
gfcA,5,31,6.849616233678856e-06
gfcB,5,3,6.628660871302119e-07
gfcC,5,2,4.4191072475347456e-07
gfcD,5,20,4.419107247534746e-06
gfcE,5,25,5.523884059418432e-06
ggt,5,398,8.794023422594145e-05
ghoS,5,40,8.838214495069492e-06
ghoT,5,48,1.060585739408339e-05
ghrA,5,845,0.000186707281208343
ghrB,5,581,0.00012837506554088437
ghxP,5,17,3.756241160404534e-06
ghxQ,5,82,1.811833971489246e-05
glcA,5,2187,0.0004832293775179245
glcB,5,22112,0.004885764972874415
glcC,5,1632,0.0003605991513988353
glcD,5,13007,0.0028739663984342217
glcE,5,3348,0.0007397585532373164
glcF,5,4832,0.0010676563110043945
glcG,5,5877,0.0012985546646880851
gldA,5,552,0.00012196736003195898
glf,5,1,2.2095536237673728e-07
glgA,5,2701,0.0005968004337795674
glgB,5,3371,0.0007448405265719814
glgC,5,5317,0.0011748196617571121
glgP,5,4026,0.0008895662889287444
glgS,5,2376,0.0005249899410071278
glgX,5,2778,0.0006138139966825762
glk,5,866,0.0001913473438182545
glmM,5,1703,0.0003762869821275836
glmS,5,1810,0.0003999292059018945
glmU,5,1578,0.00034866756183049146
glnA,5,199,4.397011711297072e-05
glnB,5,225,4.971495653476589e-05
glnD,5,507,0.0001120243687250058
glnE,5,701,0.00015488970902609284
glnG,5,675,0.00014914486960429768
glnH,5,8253,0.0018235446056952128
glnK,5,1,2.2095536237673728e-07
glnL,5,426,9.412698437249008e-05
glnP,5,724,0.00015997168236075779
glnQ,5,471,0.00010406997567944327
glnS,5,614,0.0001356665924993167
gloA,5,663,0.00014649340525577683
gloB,5,575,0.00012704933336662395
gloC,5,287,6.34141890021236e-05
glpA,5,99,2.187458087529699e-05
glpB,5,181,3.9992920590189446e-05
glpC,5,466,0.00010296519886755957
glpD,5,890,0.0001966502725152962
glpE,5,139,3.0712795370366486e-05
glpF,5,716,0.0001582040394617439
glpG,5,137,3.027088464561301e-05
glpK,5,3230,0.0007136858204768614
glpQ,5,1882,0.0004158379919930196
glpR,5,239,5.2808331608040215e-05
glpT,5,739,0.00016328601279640885
glpX,5,358,7.910201973087195e-05
glrK,5,516,0.00011401296698639644
glrR,5,85,1.878120580202267e-05
gltA,5,21773,0.004810861105028701
gltB,5,1134,0.0002505633809352201
gltD,5,642,0.00014185334264586535
gltF,5,22,4.86101797228822e-06
gltI,5,14160,0.0031287279312546
gltJ,5,621,0.00013721328003595386
gltK,5,464,0.0001025232881428061
gltL,5,1235,0.00027287987253527056
gltP,5,511,0.00011290819017451276
gltS,5,265,5.855317102983538e-05
gltX,5,1010,0.00022316491600050467
gluQ,5,70,1.546687536637161e-05
glvB,5,3,6.628660871302119e-07
glvC,5,3,6.628660871302119e-07
glvG,5,20,4.419107247534746e-06
glxK,5,103,2.275840232480394e-05
glxR,5,1938,0.0004282114922861169
glyA,5,1073,0.0002370851038302391
glyQ,5,478,0.00010561666321608043
glyS,5,1356,0.00029961547138285575
gmd,5,0,0.0
gmhB,5,205,4.5295849287231144e-05
gmk,5,603,0.0001332360835131726
gmm,5,0,0.0
gnd,5,1250,0.0002761942029709216
gnsA,5,181,3.9992920590189446e-05
gnsB,5,71,1.5687830728748348e-05
gntK,5,188,4.153960812682661e-05
gntP,5,106,2.3421268411934153e-05
gntR,5,412,9.103360929921576e-05
gntT,5,972,0.00021476861223018864
gntU,5,53,1.1710634205967077e-05
gntX,5,208,4.5958715374361355e-05
gor,5,870,0.00019223116526776145
gph,5,293,6.473992117638402e-05
gpmA,5,6348,0.0014026246403675284
gpmM,5,656,0.00014494671771913967
gpp,5,207,4.573776001198462e-05
gpsA,5,1021,0.00022559542498664878
gpt,5,109,2.4084134499064364e-05
grcA,5,617,0.0001363294585864469
greA,5,277,6.120463537835623e-05
greB,5,114,2.518891131094805e-05
groL,5,35105,0.007756637996235363
groS,5,4458,0.0009850190054754948
grpE,5,3939,0.0008703431724019682
grxA,5,63,1.392018782973445e-05
grxB,5,390,8.617259132692754e-05
grxC,5,428,9.456889509724356e-05
grxD,5,652,0.0001440628962696327
gshA,5,1647,0.0003639134818344863
gshB,5,661,0.00014605149453102335
gsiA,5,576,0.0001272702887290007
gsiB,5,426,9.412698437249008e-05
gsiC,5,153,3.3806170443640804e-05
gsiD,5,75,1.6571652178255297e-05
gsk,5,63,1.392018782973445e-05
gspA,5,39,8.617259132692754e-06
gspB,5,40,8.838214495069492e-06
gspC,5,12,2.6514643485208475e-06
gspD,5,34,7.512482320809068e-06
gspE,5,6,1.3257321742604238e-06
gspF,5,6,1.3257321742604238e-06
gspG,5,5,1.1047768118836864e-06
gspH,5,2,4.4191072475347456e-07
gspI,5,1,2.2095536237673728e-07
gspJ,5,0,0.0
gspK,5,3,6.628660871302119e-07
gspL,5,21,4.640062609911483e-06
gspM,5,9,1.9885982613906358e-06
gspO,5,72,1.5908786091125086e-05
gss,5,340,7.512482320809068e-05
gstA,5,1747,0.00038600901807216007
gstB,5,1202,0.00026558834557683823
guaA,5,337,7.446195712096047e-05
guaB,5,28,6.186750146548644e-06
guaC,5,480,0.0001060585739408339
guaD,5,101,2.2316491600050467e-05
gudD,5,166,3.667859015453839e-05
gudP,5,13,2.8724197108975847e-06
gudX,5,49,1.0826812756460126e-05
gutM,5,44,9.72203594457644e-06
gutQ,5,266,5.8774126392212116e-05
gyrA,5,945,0.00020880281744601673
gyrB,5,1405,0.0003104422841393159
hcaB,5,25,5.523884059418432e-06
hcaC,5,25,5.523884059418432e-06
hcaD,5,78,1.7234518265385507e-05
hcaE,5,209,4.6179670736738096e-05
hcaF,5,50,1.1047768118836864e-05
hcaR,5,6014,0.0013288255493336982
hcaT,5,665,0.0001469353159805303
hchA,5,3622,0.0008003003225285425
hcp,5,22,4.86101797228822e-06
hcr,5,58,1.2815411017850763e-05
hda,5,442,9.766227017051788e-05
hdeA,5,58,1.2815411017850763e-05
hdeB,5,14,3.093375073274322e-06
hdeD,5,17,3.756241160404534e-06
hdfR,5,760,0.00016792607540632034
hdhA,5,1041,0.00023001453223418352
helD,5,409,9.037074321208555e-05
hemA,5,522,0.00011533869916065686
hemB,5,391,8.639354668930428e-05
hemC,5,1390,0.00030712795370366484
hemD,5,621,0.00013721328003595386
hemE,5,425,9.390602901011335e-05
hemF,5,46,1.0163946669329916e-05
hemG,5,132,2.9166107833729323e-05
hemH,5,513,0.00011335010089926623
hemL,5,841,0.00018582345975883606
hemN,5,493,0.00010893099365173148
hemX,5,989,0.0002185248533905932
hemY,5,964,0.00021300096933117474
hflC,5,950,0.00020990759425790044
hflD,5,83,1.8339295077269194e-05
hflK,5,1520,0.0003358521508126407
hflX,5,2237,0.0004942771456367613
hfq,5,4694,0.0010371644709964048
hha,5,224,4.9494001172389155e-05
hicA,5,31,6.849616233678856e-06
hicB,5,60,1.3257321742604237e-05
higA,5,66,1.4583053916864662e-05
higB,5,24,5.302928697041695e-06
hinT,5,663,0.00014649340525577683
hipA,5,322,7.11476266853094e-05
hipB,5,124,2.7398464934715423e-05
hisA,5,165,3.645763479216165e-05
hisB,5,393,8.683545741405775e-05
hisC,5,81,1.789738435251572e-05
hisD,5,110,2.4305089861441102e-05
hisF,5,126,2.78403756594689e-05
hisG,5,106,2.3421268411934153e-05
hisH,5,125,2.761942029709216e-05
hisI,5,246,5.435501914467737e-05
hisJ,5,1915,0.0004231295189514519
hisL,5,163,3.601572406740818e-05
hisM,5,155,3.424808116839428e-05
hisP,5,409,9.037074321208555e-05
hisQ,5,533,0.00011776920814680097
hisS,5,929,0.00020526753164798895
hlyE,5,18,3.9771965227812715e-06
hmp,5,240,5.302928697041695e-05
hns,5,11529,0.002547394372841404
hofB,5,73,1.612974145350182e-05
hofC,5,25,5.523884059418432e-06
hofM,5,56,1.2373500293097289e-05
hofN,5,6,1.3257321742604238e-06
hofO,5,2,4.4191072475347456e-07
hofP,5,1,2.2095536237673728e-07
hofQ,5,31,6.849616233678856e-06
hokA,5,3,6.628660871302119e-07
hokB,5,186,4.109769740207313e-05
hokC,5,0,0.0
hokD,5,855,0.0001889168348321104
hokE,5,8,1.7676428990138982e-06
holA,5,181,3.9992920590189446e-05
holB,5,86,1.9002161164399407e-05
holC,5,124,2.7398464934715423e-05
holD,5,147,3.248043826938038e-05
holE,5,58,1.2815411017850763e-05
hpf,5,2172,0.0004799150470822734
hpt,5,351,7.755533219423479e-05
hrpA,5,672,0.00014848200351716745
hrpB,5,316,6.982189451104898e-05
hscA,5,437,9.65574933586342e-05
hscB,5,58,1.2815411017850763e-05
hscC,5,41,9.05916985744623e-06
hsdM,5,107,2.364222377431089e-05
hsdR,5,1566,0.0003460160974819706
hsdS,5,13,2.8724197108975847e-06
hslJ,5,88,1.944407188915288e-05
hslO,5,797,0.0001761014238142596
hslR,5,334,7.379909103383026e-05
hslU,5,954,0.00021079141570740738
hslV,5,772,0.00017057753975484118
hspQ,5,9709,0.0021452556133157424
hsrA,5,108,2.3863179136687626e-05
htgA,5,6,1.3257321742604238e-06
htpG,5,4700,0.0010384902031706652
htpX,5,4498,0.0009938572199705642
htrE,5,67,1.4804009279241398e-05
htrL,5,74,1.635069681587856e-05
hupA,5,18131,0.004006141675252624
hupB,5,8907,0.001968049412689599
hyaA,5,10,2.209553623767373e-06
hyaB,5,12,2.6514643485208475e-06
hyaC,5,15,3.3143304356510593e-06
hyaD,5,33,7.291526958432331e-06
hyaE,5,11,2.43050898614411e-06
hyaF,5,20,4.419107247534746e-06
hybA,5,39,8.617259132692754e-06
hybB,5,25,5.523884059418432e-06
hybC,5,156,3.4469036530771014e-05
hybD,5,89,1.9665027251529618e-05
hybE,5,50,1.1047768118836864e-05
hybF,5,15,3.3143304356510593e-06
hybG,5,25,5.523884059418432e-06
hybO,5,87,1.9223116526776145e-05
hycA,5,1,2.2095536237673728e-07
hycB,5,4,8.838214495069491e-07
hycC,5,7,1.546687536637161e-06
hycD,5,3,6.628660871302119e-07
hycE,5,15,3.3143304356510593e-06
hycF,5,3,6.628660871302119e-07
hycG,5,23,5.081973334664958e-06
hycH,5,67,1.4804009279241398e-05
hycI,5,300,6.628660871302119e-05
hydN,5,17,3.756241160404534e-06
hyfA,5,0,0.0
hyfB,5,14,3.093375073274322e-06
hyfC,5,0,0.0
hyfD,5,5,1.1047768118836864e-06
hyfE,5,2,4.4191072475347456e-07
hyfF,5,29,6.4077055089253815e-06
hyfG,5,49,1.0826812756460126e-05
hyfH,5,13,2.8724197108975847e-06
hyfI,5,12,2.6514643485208475e-06
hyfJ,5,13,2.8724197108975847e-06
hyfR,5,20,4.419107247534746e-06
hyi,5,1651,0.0003647973032839933
hypA,5,28,6.186750146548644e-06
hypB,5,86,1.9002161164399407e-05
hypC,5,11,2.43050898614411e-06
hypD,5,98,2.1653625512920253e-05
hypE,5,161,3.55738133426547e-05
hypF,5,111,2.452604522381784e-05
hypT,5,104,2.2979357687180677e-05
hyuA,5,17,3.756241160404534e-06
iaaA,5,1382,0.0003053603108046509
iadA,5,149,3.292234899413386e-05
iap,5,103,2.275840232480394e-05
ibaG,5,48,1.060585739408339e-05
ibpA,5,1128,0.00024923764876095964
ibpB,5,185,4.08767420396964e-05
icd,5,20330,0.004492022517119069
icdC,5,2,4.4191072475347456e-07
iclR,5,2139,0.00047262352012384106
idi,5,369,8.153252871701606e-05
idnD,5,383,8.462590379029038e-05
idnK,5,84,1.856025043964593e-05
idnO,5,173,3.822527769117555e-05
idnR,5,141,3.1154706095119955e-05
idnT,5,128,2.828228638422237e-05
ihfA,5,10003,0.002210216489854503
ihfB,5,11032,0.0024375795577401657
ileS,5,1988,0.00043925926040495373
ilvA,5,2476,0.0005470854772448015
ilvB,5,33935,0.00749812022225458
ilvC,5,918,0.00020283702266184482
ilvD,5,5261,0.0011624461614640148
ilvE,5,4185,0.0009246981915466456
ilvG_1,5,11089,0.00245017401339564
ilvG_2,5,2647,0.0005848688442112236
ilvH,5,886,0.00019576645106578923
ilvI,5,1817,0.00040147589343853164
ilvL,5,5626,0.001243094868731524
ilvM,5,292,6.451896581400728e-05
ilvN,5,9818,0.0021693397478148068
ilvX,5,191,4.220247421395682e-05
ilvY,5,152,3.358521508126407e-05
inaA,5,202,4.4632983200100934e-05
infA,5,424,9.368507364773661e-05
infB,5,4089,0.0009034864767584787
infC,5,5518,0.0012192316895948364
insA-1,5,0,0.0
insA-2,5,0,0.0
insA-3,5,0,0.0
insA-4,5,0,0.0
insA-5,5,0,0.0
insA-6,5,0,0.0
insA-7,5,144,3.181757218225017e-05
insAB-1,5,0,0.0
insAB-2,5,0,0.0
insAB-3,5,0,0.0
insAB-4,5,0,0.0
insAB-5,5,0,0.0
insAB-6,5,0,0.0
insB-1,5,0,0.0
insB-2,5,0,0.0
insB-4,5,0,0.0
insC-1,5,0,0.0
insC-2,5,0,0.0
insC-3,5,0,0.0
insC-4,5,0,0.0
insC-5,5,0,0.0
insC-6,5,0,0.0
insCD-1,5,0,0.0
insCD-2,5,1,2.2095536237673728e-07
insCD-3,5,5,1.1047768118836864e-06
insCD-4,5,0,0.0
insCD-5,5,0,0.0
insCD-6,5,0,0.0
insD,5,0,0.0
insD-1,5,0,0.0
insE-1,5,0,0.0
insE-2,5,0,0.0
insE-3,5,0,0.0
insE-4,5,0,0.0
insE-5,5,0,0.0
insEF-1,5,0,0.0
insEF-2,5,3,6.628660871302119e-07
insEF-3,5,4,8.838214495069491e-07
insEF-4,5,0,0.0
insEF-5,5,0,0.0
insF-1,5,0,0.0
insG,5,99,2.187458087529699e-05
insH-1,5,1,2.2095536237673728e-07
insH-10,5,0,0.0
insH-11,5,7,1.546687536637161e-06
insH-2,5,0,0.0
insH-3,5,0,0.0
insH-4,5,3,6.628660871302119e-07
insH-5,5,55,1.2152544930720551e-05
insH-6,5,43,9.501080582199704e-06
insH-7,5,0,0.0
insH-8,5,1,2.2095536237673728e-07
insH-9,5,0,0.0
insI-1,5,52,1.1489678843590339e-05
insI-2,5,1,2.2095536237673728e-07
insI-3,5,2,4.4191072475347456e-07
insJ,5,0,0.0
insJK,5,0,0.0
insK,5,0,0.0
insL-1,5,6,1.3257321742604238e-06
insL-2,5,0,0.0
insL-3,5,1,2.2095536237673728e-07
insN-1,5,35,7.733437683185805e-06
insN-2,5,59,1.30363663802275e-05
insO-1,5,165,3.645763479216165e-05
insO-2,5,38,8.396303770316017e-06
intA,5,606,0.0001338989496003028
intB,5,1373,0.0003033717125432603
intD,5,788,0.000174112825552869
intE,5,99,2.187458087529699e-05
intF,5,381,8.418399306553691e-05
intG,5,4,8.838214495069491e-07
intQ,5,27,5.9657947841719064e-06
intR,5,472,0.00010429093104182
intS,5,62,1.3699232467357712e-05
intZ,5,57,1.2594455655474025e-05
iraD,5,81,1.789738435251572e-05
iraM,5,1,2.2095536237673728e-07
iraP,5,862,0.00019046352236874755
iroK,5,0,0.0
iscA,5,919,0.00020305797802422156
iscR,5,370,8.17534840793928e-05
iscS,5,2136,0.00047196065403671086
iscU,5,1010,0.00022316491600050467
iscX,5,59,1.30363663802275e-05
ispA,5,116,2.5630822035701526e-05
ispB,5,587,0.0001297007977151448
ispD,5,205,4.5295849287231144e-05
ispE,5,218,4.816826899812873e-05
ispF,5,177,3.91090991406825e-05
ispG,5,1188,0.0002624949705035639
ispH,5,276,6.098368001597949e-05
ispU,5,572,0.00012638646727949372
ivbL,5,36538,0.008073267030521226
ivy,5,1135,0.0002507843362975968
katE,5,932,0.00020593039773511915
katG,5,8620,0.0019046352236874755
kbaY,5,14,3.093375073274322e-06
kbaZ,5,48,1.060585739408339e-05
kbl,5,520,0.00011489678843590339
kch,5,78,1.7234518265385507e-05
kdgK,5,1591,0.000351539981541389
kdgR,5,1038,0.0002293516661470533
kdgT,5,116,2.5630822035701526e-05
kdpA,5,23,5.081973334664958e-06
kdpB,5,56,1.2373500293097289e-05
kdpC,5,23,5.081973334664958e-06
kdpD,5,277,6.120463537835623e-05
kdpE,5,80,1.7676428990138983e-05
kdpF,5,0,0.0
kdsA,5,959,0.00021189619251929106
kdsB,5,605,0.00013367799423792605
kdsC,5,993,0.00021940867484010013
kdsD,5,1124,0.00024835382731145273
kduD,5,193,4.2644384938710295e-05
kduI,5,143,3.159661681987343e-05
kefB,5,668,0.00014759818206766051
kefC,5,248,5.4796929869430846e-05
kefF,5,47,1.0384902031706652e-05
kefG,5,229,5.059877798427284e-05
