,M_Mb_1,M_Mb_2,M_Rb,M_O,m_u,m_c,M,tRNA_c,tRNA_u,frequency,ribosome_content,phi_Rb,kappa,gamma,phi_Mb_1,alpha_1,nu_1,phi_Mb_2,alpha_2,nu_2,alloc_stability,tRNA_c_stability,tRNA_u_stability,time_hr,time_idx,death_rate,species_label,dilution_cycle,OD,relative_biomass,relative_time
3638,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268414102094305e-06,1.8202650135837263e+18,5.09179379536978e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225337865939194e-21,1.4624253010184462e-23,1.6378603375106125e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566533685178e-20,1.0000000030907483,1.0,60.63333333333333,3638,0,0,1,15.828391422467185,35.90920488982815,51.11666666666667
3639,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268414073447971e-06,1.8202650135837263e+18,5.091793779632327e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533768907008e-21,1.4624252964984577e-23,1.6378603324483985e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566510039203e-20,1.000000003090748,1.0,60.65,3639,0,0,1,15.828391422467185,35.90920488982815,51.13333333333333
3640,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268414044801637e-06,1.8202650135837263e+18,5.0917937638948745e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533751220097e-21,1.4624252919784694e-23,1.6378603273861845e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566486393228e-20,1.000000003090748,1.0,60.666666666666664,3640,0,0,1,15.828391422467185,35.90920488982815,51.15
3641,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268414016155303e-06,1.8202650135837263e+18,5.091793748157422e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533733533187e-21,1.4624252874584812e-23,1.6378603223239708e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566462747255e-20,1.0000000030907485,1.0,60.68333333333333,3641,0,0,1,15.828391422467185,35.90920488982815,51.166666666666664
3642,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413987508967e-06,1.8202650135837263e+18,5.0917937324199685e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533715846274e-21,1.4624252829384923e-23,1.6378603172617566e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566439101277e-20,1.000000003090748,1.0,60.699999999999996,3642,0,0,1,15.828391422467185,35.90920488982815,51.18333333333333
3643,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413958862633e-06,1.8202650135837263e+18,5.091793716682516e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533698159363e-21,1.462425278418504e-23,1.6378603121995428e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566415455303e-20,1.000000003090748,1.0,60.71666666666667,3643,0,0,1,15.828391422467185,35.90920488982815,51.2
3644,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413930216299e-06,1.8202650135837263e+18,5.091793700945064e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533680472452e-21,1.4624252738985158e-23,1.637860307137329e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566391809328e-20,1.0000000030907483,1.0,60.733333333333334,3644,0,0,1,15.828391422467185,35.90920488982815,51.21666666666667
3645,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413901569965e-06,1.8202650135837263e+18,5.091793685207611e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225336627855415e-21,1.4624252693785273e-23,1.637860302075115e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566368163354e-20,1.0000000030907483,1.0,60.75,3645,0,0,1,15.828391422467185,35.90920488982815,51.233333333333334
3646,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26841387292363e-06,1.8202650135837263e+18,5.091793669470159e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533645098631e-21,1.462425264858539e-23,1.637860297012901e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566344517379e-20,1.0000000030907483,1.0,60.766666666666666,3646,0,0,1,15.828391422467185,35.90920488982815,51.25
3647,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413844277296e-06,1.8202650135837263e+18,5.0917936537327066e-24,0.0004004008177783426,1.0,0.07479882387007292,5.72253362741172e-21,1.4624252603385508e-23,1.6378602919506874e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566320871405e-20,1.0000000030907485,1.0,60.78333333333333,3647,0,0,1,15.828391422467185,35.90920488982815,51.266666666666666
3648,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26841381563096e-06,1.8202650135837263e+18,5.091793637995253e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225336097248076e-21,1.462425255818562e-23,1.637860286888473e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566297225428e-20,1.0000000030907483,1.0,60.8,3648,0,0,1,15.828391422467185,35.90920488982815,51.28333333333333
3649,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413786984627e-06,1.8202650135837263e+18,5.0917936222578006e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533592037897e-21,1.4624252512985737e-23,1.6378602818262592e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566273579454e-20,1.0000000030907483,1.0,60.81666666666666,3649,0,0,1,15.828391422467185,35.90920488982815,51.3
3650,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413758338292e-06,1.8202650135837263e+18,5.0917936065203484e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533574350986e-21,1.4624252467785855e-23,1.6378602767640453e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566249933479e-20,1.0000000030907483,1.0,60.833333333333336,3650,0,0,1,15.828391422467185,35.90920488982815,51.31666666666667
3651,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413729691958e-06,1.8202650135837263e+18,5.0917935907828954e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225335566640745e-21,1.462425242258597e-23,1.6378602717018313e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566226287504e-20,1.0000000030907483,1.0,60.85,3651,0,0,1,15.828391422467185,35.90920488982815,51.333333333333336
3652,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413701045624e-06,1.8202650135837263e+18,5.091793575045443e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533538977164e-21,1.4624252377386087e-23,1.6378602666396175e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566202641529e-20,1.0000000030907483,1.0,60.86666666666667,3652,0,0,1,15.828391422467185,35.90920488982815,51.35
3653,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26841367239929e-06,1.8202650135837263e+18,5.091793559307991e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533521290253e-21,1.46242523321862e-23,1.6378602615774038e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566178995555e-20,1.0000000030907485,1.0,60.88333333333333,3653,0,0,1,15.828391422467185,35.90920488982815,51.36666666666667
3654,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413643752954e-06,1.8202650135837263e+18,5.091793543570537e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225335036033405e-21,1.4624252286986316e-23,1.6378602565151896e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566155349579e-20,1.0000000030907483,1.0,60.9,3654,0,0,1,15.828391422467185,35.90920488982815,51.38333333333333
3655,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26841361510662e-06,1.8202650135837263e+18,5.091793527833085e-24,0.0004004008177783426,1.0,0.07479882387007292,5.72253348591643e-21,1.4624252241786433e-23,1.6378602514529756e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566131703605e-20,1.0000000030907483,1.0,60.916666666666664,3655,0,0,1,15.828391422467185,35.90920488982815,51.4
3656,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413586460286e-06,1.8202650135837263e+18,5.091793512095633e-24,0.0004004008177783426,1.0,0.07479882387007292,5.72253346822952e-21,1.462425219658655e-23,1.637860246390762e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.65056610805763e-20,1.0000000030907483,1.0,60.93333333333333,3656,0,0,1,15.828391422467185,35.90920488982815,51.416666666666664
3657,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413557813952e-06,1.8202650135837263e+18,5.0917934963581804e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533450542609e-21,1.4624252151386668e-23,1.637860241328548e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566084411656e-20,1.0000000030907485,1.0,60.949999999999996,3657,0,0,1,15.828391422467185,35.90920488982815,51.43333333333333
3658,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413529167618e-06,1.8202650135837263e+18,5.0917934806207275e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225334328556966e-21,1.4624252106186783e-23,1.637860236266334e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.65056606076568e-20,1.0000000030907483,1.0,60.96666666666667,3658,0,0,1,15.828391422467185,35.90920488982815,51.45
3659,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413500521284e-06,1.8202650135837263e+18,5.091793464883275e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533415168786e-21,1.4624252060986898e-23,1.6378602312041202e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566037119706e-20,1.0000000030907483,1.0,60.983333333333334,3659,0,0,1,15.828391422467185,35.90920488982815,51.46666666666667
3660,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26841347187495e-06,1.8202650135837263e+18,5.091793449145823e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533397481876e-21,1.4624252015787018e-23,1.6378602261419064e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650566013473731e-20,1.0000000030907488,1.0,61.0,3660,0,0,1,15.828391422467185,35.90920488982815,51.483333333333334
3661,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413443228614e-06,1.8202650135837263e+18,5.091793433408369e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225333797949634e-21,1.462425197058713e-23,1.6378602210796922e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565989827756e-20,1.0000000030907483,1.0,61.016666666666666,3661,0,0,1,15.828391422467185,35.90920488982815,51.5
3662,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26841341458228e-06,1.8202650135837263e+18,5.091793417670917e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225333621080526e-21,1.4624251925387247e-23,1.6378602160174783e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565966181781e-20,1.0000000030907483,1.0,61.03333333333333,3662,0,0,1,15.828391422467185,35.90920488982815,51.516666666666666
3663,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413385935946e-06,1.8202650135837263e+18,5.091793401933465e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533344421142e-21,1.4624251880187362e-23,1.6378602109552645e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565942535807e-20,1.0000000030907485,1.0,61.05,3663,0,0,1,15.828391422467185,35.90920488982815,51.53333333333333
3664,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413357289612e-06,1.8202650135837263e+18,5.091793386196012e-24,0.0004004008177783426,1.0,0.07479882387007292,5.72253332673423e-21,1.462425183498748e-23,1.6378602058930503e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565918889831e-20,1.0000000030907483,1.0,61.06666666666666,3664,0,0,1,15.828391422467185,35.90920488982815,51.55
3665,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413328643278e-06,1.8202650135837263e+18,5.0917933704585595e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225333090473194e-21,1.4624251789787594e-23,1.6378602008308366e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565895243857e-20,1.0000000030907483,1.0,61.083333333333336,3665,0,0,1,15.828391422467185,35.90920488982815,51.56666666666667
3666,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413299996944e-06,1.8202650135837263e+18,5.091793354721107e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533291360409e-21,1.462425174458771e-23,1.637860195768623e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565871597882e-20,1.0000000030907488,1.0,61.1,3666,0,0,1,15.828391422467185,35.90920488982815,51.583333333333336
3667,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413271350608e-06,1.8202650135837263e+18,5.0917933389836536e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533273673497e-21,1.462425169938783e-23,1.6378601907064086e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565847951907e-20,1.0000000030907485,1.0,61.11666666666667,3667,0,0,1,15.828391422467185,35.90920488982815,51.6
3668,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413242704274e-06,1.8202650135837263e+18,5.091793323246201e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225332559865855e-21,1.4624251654187943e-23,1.6378601856441948e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565824305931e-20,1.0000000030907485,1.0,61.13333333333333,3668,0,0,1,15.828391422467185,35.90920488982815,51.61666666666667
3669,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26841321405794e-06,1.8202650135837263e+18,5.091793307508749e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533238299675e-21,1.4624251608988058e-23,1.637860180581981e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565800659957e-20,1.0000000030907485,1.0,61.15,3669,0,0,1,15.828391422467185,35.90920488982815,51.63333333333333
3670,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413185411605e-06,1.8202650135837263e+18,5.091793291771296e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533220612763e-21,1.4624251563788172e-23,1.6378601755197669e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565777013981e-20,1.0000000030907485,1.0,61.166666666666664,3670,0,0,1,15.828391422467185,35.90920488982815,51.65
3671,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413156765271e-06,1.8202650135837263e+18,5.091793276033844e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533202925853e-21,1.4624251518588293e-23,1.6378601704575532e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565753368008e-20,1.0000000030907485,1.0,61.18333333333333,3671,0,0,1,15.828391422467185,35.90920488982815,51.666666666666664
3672,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413128118937e-06,1.8202650135837263e+18,5.0917932602963916e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533185238942e-21,1.4624251473388407e-23,1.6378601653953392e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565729722033e-20,1.0000000030907488,1.0,61.199999999999996,3672,0,0,1,15.828391422467185,35.90920488982815,51.68333333333333
3673,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413099472601e-06,1.8202650135837263e+18,5.091793244558938e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533167552029e-21,1.462425142818852e-23,1.6378601603331252e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565706076055e-20,1.0000000030907485,1.0,61.21666666666667,3673,0,0,1,15.828391422467185,35.90920488982815,51.7
3674,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413070826267e-06,1.8202650135837263e+18,5.0917932288214856e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533149865119e-21,1.462425138298864e-23,1.6378601552709112e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565682430082e-20,1.0000000030907485,1.0,61.233333333333334,3674,0,0,1,15.828391422467185,35.90920488982815,51.71666666666667
3675,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413042179933e-06,1.8202650135837263e+18,5.0917932130840334e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225331321782084e-21,1.4624251337788757e-23,1.6378601502086975e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565658784108e-20,1.0000000030907485,1.0,61.25,3675,0,0,1,15.828391422467185,35.90920488982815,51.733333333333334
3676,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268413013533599e-06,1.8202650135837263e+18,5.0917931973465804e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533114491297e-21,1.4624251292588872e-23,1.6378601451464833e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565635138132e-20,1.0000000030907485,1.0,61.266666666666666,3676,0,0,1,15.828391422467185,35.90920488982815,51.75
3677,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268412984887265e-06,1.8202650135837263e+18,5.091793181609128e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533096804386e-21,1.462425124738899e-23,1.6378601400842696e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565611492158e-20,1.0000000030907485,1.0,61.28333333333333,3677,0,0,1,15.828391422467185,35.90920488982815,51.766666666666666
3678,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268412956240931e-06,1.8202650135837263e+18,5.091793165871676e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533079117475e-21,1.4624251202189104e-23,1.6378601350220558e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565587846183e-20,1.0000000030907488,1.0,61.3,3678,0,0,1,15.828391422467185,35.90920488982815,51.78333333333333
3679,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268412927594595e-06,1.8202650135837263e+18,5.091793150134222e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533061430563e-21,1.4624251156989218e-23,1.6378601299598414e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565564200206e-20,1.0000000030907485,1.0,61.31666666666666,3679,0,0,1,15.828391422467185,35.90920488982815,51.8
3680,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268412898948261e-06,1.8202650135837263e+18,5.09179313439677e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533043743652e-21,1.4624251111789333e-23,1.6378601248976278e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565540554232e-20,1.0000000030907485,1.0,61.333333333333336,3680,0,0,1,15.828391422467185,35.90920488982815,51.81666666666667
3681,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268412870301927e-06,1.8202650135837263e+18,5.091793118659318e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533026056741e-21,1.462425106658945e-23,1.6378601198354137e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565516908257e-20,1.0000000030907485,1.0,61.35,3681,0,0,1,15.828391422467185,35.90920488982815,51.833333333333336
3682,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268412841655593e-06,1.8202650135837263e+18,5.0917931029218654e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722533008369831e-21,1.462425102138957e-23,1.6378601147732e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565493262284e-20,1.0000000030907488,1.0,61.36666666666667,3682,0,0,1,15.828391422467185,35.90920488982815,51.85
3683,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268412813009259e-06,1.8202650135837263e+18,5.0917930871844125e-24,0.0004004008177783426,1.0,0.07479882387007292,5.72253299068292e-21,1.4624250976189685e-23,1.637860109710986e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565469616309e-20,1.0000000030907485,1.0,61.38333333333333,3683,0,0,1,15.828391422467185,35.90920488982815,51.86666666666667
3684,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268412784362925e-06,1.8202650135837263e+18,5.09179307144696e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722532972996009e-21,1.4624250930989803e-23,1.6378601046487722e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565445970334e-20,1.000000003090749,1.0,61.4,3684,0,0,1,15.828391422467185,35.90920488982815,51.88333333333333
3685,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268412755716589e-06,1.8202650135837263e+18,5.0917930557095065e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225329553090966e-21,1.4624250885789914e-23,1.637860099586558e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565422324357e-20,1.0000000030907485,1.0,61.416666666666664,3685,0,0,1,15.828391422467185,35.90920488982815,51.9
3686,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268412727070255e-06,1.8202650135837263e+18,5.091793039972054e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722532937622186e-21,1.4624250840590032e-23,1.6378600945243442e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565398678383e-20,1.0000000030907485,1.0,61.43333333333333,3686,0,0,1,15.828391422467185,35.90920488982815,51.916666666666664
3687,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26841269842392e-06,1.8202650135837263e+18,5.091793024234602e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722532919935275e-21,1.462425079539015e-23,1.6378600894621303e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565375032408e-20,1.0000000030907485,1.0,61.449999999999996,3687,0,0,1,15.828391422467185,35.90920488982815,51.93333333333333
3688,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268412669777587e-06,1.8202650135837263e+18,5.09179300849715e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722532902248364e-21,1.4624250750190264e-23,1.6378600843999165e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565351386434e-20,1.0000000030907488,1.0,61.46666666666667,3688,0,0,1,15.828391422467185,35.90920488982815,51.95
3689,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268412641131252e-06,1.8202650135837263e+18,5.091792992759697e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225328845614526e-21,1.462425070499038e-23,1.6378600793377025e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650565327740458e-20,1.0000000030907485,1.0,61.483333333333334,3689,0,0,1,15.828391422467185,35.90920488982815,51.96666666666667
