well,od600nm,identifier,replicate,growth_medium,date,run_number,time_hr,avg_blank_value,strain,class,od600nm_subtracted
C6,0.135,GC047,1,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆his,Single KO,0.05544444444444445
C7,0.187,GC050,1,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆rbs,Single KO,0.10744444444444444
C8,0.127,GC048,1,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆dpp,Single KO,0.04744444444444444
C9,0.15,GC053,1,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆opp,Single KO,0.07044444444444443
C10,0.149,GC055,1,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆mgl,Single KO,0.06944444444444443
D3,0.148,GC032,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆mal,Single KO,0.06844444444444443
D4,0.123,GC049,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆pot,Single KO,0.04344444444444444
D5,0.147,GC052,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆nmp,Single KO,0.06744444444444443
D6,0.138,GC047,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆his,Single KO,0.05844444444444445
D7,0.19,GC050,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆rbs,Single KO,0.11044444444444444
D8,0.127,GC048,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆dpp,Single KO,0.04744444444444444
D9,0.143,GC053,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆opp,Single KO,0.06344444444444443
D10,0.149,GC055,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆mgl,Single KO,0.06944444444444443
E3,0.147,GC032,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆mal,Single KO,0.06744444444444443
E4,0.125,GC049,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆pot,Single KO,0.04544444444444444
E5,0.146,GC052,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆nmp,Single KO,0.06644444444444443
E6,0.138,GC047,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆his,Single KO,0.05844444444444445
E7,0.187,GC050,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆rbs,Single KO,0.10744444444444444
E8,0.128,GC048,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆dpp,Single KO,0.04844444444444444
E9,0.144,GC053,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆opp,Single KO,0.06444444444444443
E10,0.15,GC055,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆mgl,Single KO,0.07044444444444443
F3,0.131,GC030,1,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆glt,Single KO,0.051444444444444445
F4,0.131,GC030,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆glt,Single KO,0.051444444444444445
F5,0.129,GC030,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆glt,Single KO,0.049444444444444444
F6,0.149,GC029,1,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆flh,Single KO,0.06944444444444443
F7,0.15,GC029,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆flh,Single KO,0.07044444444444443
F8,0.146,GC029,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆flh,Single KO,0.06644444444444443
F9,0.122,GC001,1,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,WT,WT,0.04244444444444444
F10,0.121,GC001,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,WT,WT,0.04144444444444444
F11,0.117,GC001,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,WT,WT,0.03744444444444445
C3,0.154,GC032,1,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆mal,Single KO,0.07433333333333333
C4,0.128,GC049,1,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆pot,Single KO,0.04833333333333334
C5,0.152,GC052,1,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆nmp,Single KO,0.07233333333333333
C6,0.139,GC047,1,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆his,Single KO,0.05933333333333335
C7,0.193,GC050,1,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆rbs,Single KO,0.11333333333333334
C8,0.13,GC048,1,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆dpp,Single KO,0.05033333333333334
C9,0.154,GC053,1,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆opp,Single KO,0.07433333333333333
C10,0.153,GC055,1,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆mgl,Single KO,0.07333333333333333
D3,0.154,GC032,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆mal,Single KO,0.07433333333333333
D4,0.125,GC049,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆pot,Single KO,0.04533333333333334
D5,0.152,GC052,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆nmp,Single KO,0.07233333333333333
D6,0.141,GC047,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆his,Single KO,0.06133333333333332
D7,0.195,GC050,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆rbs,Single KO,0.11533333333333334
D8,0.129,GC048,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆dpp,Single KO,0.04933333333333334
D9,0.145,GC053,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆opp,Single KO,0.06533333333333333
D10,0.153,GC055,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆mgl,Single KO,0.07333333333333333
E3,0.152,GC032,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆mal,Single KO,0.07233333333333333
E4,0.127,GC049,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆pot,Single KO,0.04733333333333334
E5,0.151,GC052,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆nmp,Single KO,0.07133333333333333
E6,0.141,GC047,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆his,Single KO,0.06133333333333332
E7,0.193,GC050,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆rbs,Single KO,0.11333333333333334
E8,0.13,GC048,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆dpp,Single KO,0.05033333333333334
E9,0.147,GC053,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆opp,Single KO,0.06733333333333333
E10,0.153,GC055,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆mgl,Single KO,0.07333333333333333
F3,0.134,GC030,1,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆glt,Single KO,0.054333333333333345
F4,0.134,GC030,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆glt,Single KO,0.054333333333333345
F5,0.132,GC030,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆glt,Single KO,0.05233333333333334
F6,0.151,GC029,1,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆flh,Single KO,0.07133333333333333
F7,0.152,GC029,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆flh,Single KO,0.07233333333333333
F8,0.148,GC029,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,∆flh,Single KO,0.06833333333333333
F9,0.122,GC001,1,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,WT,WT,0.042333333333333334
F10,0.121,GC001,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,WT,WT,0.04133333333333333
F11,0.118,GC001,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07966666666666666,WT,WT,0.03833333333333333
C3,0.16,GC032,1,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆mal,Single KO,0.08044444444444444
C4,0.13,GC049,1,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆pot,Single KO,0.050444444444444445
C5,0.158,GC052,1,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆nmp,Single KO,0.07844444444444444
C6,0.143,GC047,1,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆his,Single KO,0.06344444444444443
C7,0.199,GC050,1,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆rbs,Single KO,0.11944444444444445
C8,0.132,GC048,1,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆dpp,Single KO,0.052444444444444446
C9,0.156,GC053,1,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆opp,Single KO,0.07644444444444444
C10,0.157,GC055,1,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆mgl,Single KO,0.07744444444444444
D3,0.161,GC032,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆mal,Single KO,0.08144444444444444
D4,0.128,GC049,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆pot,Single KO,0.04844444444444444
D5,0.158,GC052,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆nmp,Single KO,0.07844444444444444
D6,0.145,GC047,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆his,Single KO,0.06544444444444443
D7,0.202,GC050,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆rbs,Single KO,0.12244444444444445
D8,0.132,GC048,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆dpp,Single KO,0.052444444444444446
D9,0.148,GC053,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆opp,Single KO,0.06844444444444443
D10,0.157,GC055,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆mgl,Single KO,0.07744444444444444
E3,0.159,GC032,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆mal,Single KO,0.07944444444444444
E4,0.129,GC049,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆pot,Single KO,0.049444444444444444
E5,0.156,GC052,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆nmp,Single KO,0.07644444444444444
E6,0.144,GC047,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆his,Single KO,0.06444444444444443
E7,0.199,GC050,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆rbs,Single KO,0.11944444444444445
E8,0.132,GC048,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆dpp,Single KO,0.052444444444444446
E9,0.15,GC053,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆opp,Single KO,0.07044444444444443
E10,0.158,GC055,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆mgl,Single KO,0.07844444444444444
F3,0.138,GC030,1,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆glt,Single KO,0.05844444444444445
F4,0.137,GC030,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆glt,Single KO,0.05744444444444445
F5,0.134,GC030,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆glt,Single KO,0.05444444444444445
F6,0.154,GC029,1,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆flh,Single KO,0.07444444444444444
F7,0.155,GC029,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆flh,Single KO,0.07544444444444444
F8,0.151,GC029,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆flh,Single KO,0.07144444444444444
F9,0.122,GC001,1,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,WT,WT,0.04244444444444444
F10,0.121,GC001,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,WT,WT,0.04144444444444444
F11,0.118,GC001,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,WT,WT,0.038444444444444434
C3,0.167,GC032,1,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆mal,Single KO,0.08740740740740742
C4,0.133,GC049,1,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆pot,Single KO,0.05340740740740742
C5,0.163,GC052,1,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆nmp,Single KO,0.08340740740740742
C6,0.148,GC047,1,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆his,Single KO,0.0684074074074074
C7,0.205,GC050,1,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆rbs,Single KO,0.1254074074074074
C8,0.135,GC048,1,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆dpp,Single KO,0.05540740740740742
C9,0.159,GC053,1,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆opp,Single KO,0.07940740740740741
C10,0.162,GC055,1,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆mgl,Single KO,0.08240740740740742
D3,0.167,GC032,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆mal,Single KO,0.08740740740740742
D4,0.131,GC049,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆pot,Single KO,0.051407407407407416
D5,0.164,GC052,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆nmp,Single KO,0.08440740740740742
D6,0.15,GC047,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆his,Single KO,0.0704074074074074
D7,0.208,GC050,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆rbs,Single KO,0.12840740740740741
D8,0.135,GC048,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆dpp,Single KO,0.05540740740740742
D9,0.151,GC053,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆opp,Single KO,0.0714074074074074
D10,0.161,GC055,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆mgl,Single KO,0.08140740740740741
E3,0.166,GC032,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆mal,Single KO,0.08640740740740742
E4,0.132,GC049,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆pot,Single KO,0.052407407407407416
E5,0.163,GC052,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆nmp,Single KO,0.08340740740740742
E6,0.149,GC047,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆his,Single KO,0.0694074074074074
E7,0.206,GC050,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆rbs,Single KO,0.1264074074074074
E8,0.135,GC048,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆dpp,Single KO,0.05540740740740742
E9,0.153,GC053,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆opp,Single KO,0.07340740740740741
E10,0.162,GC055,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆mgl,Single KO,0.08240740740740742
F3,0.142,GC030,1,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆glt,Single KO,0.0624074074074074
F4,0.14,GC030,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆glt,Single KO,0.060407407407407424
F5,0.138,GC030,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆glt,Single KO,0.05840740740740742
F6,0.158,GC029,1,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆flh,Single KO,0.07840740740740741
F7,0.158,GC029,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆flh,Single KO,0.07840740740740741
F8,0.153,GC029,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,∆flh,Single KO,0.07340740740740741
F9,0.123,GC001,1,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,WT,WT,0.04340740740740741
F10,0.122,GC001,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,WT,WT,0.04240740740740741
F11,0.119,GC001,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.07959259259259259,WT,WT,0.039407407407407405
C3,0.174,GC032,1,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆mal,Single KO,0.09429629629629628
C4,0.136,GC049,1,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆pot,Single KO,0.0562962962962963
C5,0.171,GC052,1,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆nmp,Single KO,0.0912962962962963
C6,0.153,GC047,1,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆his,Single KO,0.07329629629629629
C7,0.212,GC050,1,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆rbs,Single KO,0.1322962962962963
C8,0.137,GC048,1,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆dpp,Single KO,0.057296296296296303
C9,0.163,GC053,1,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆opp,Single KO,0.0832962962962963
C10,0.166,GC055,1,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆mgl,Single KO,0.0862962962962963
D3,0.175,GC032,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆mal,Single KO,0.09529629629629628
D4,0.133,GC049,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆pot,Single KO,0.0532962962962963
D5,0.171,GC052,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆nmp,Single KO,0.0912962962962963
D6,0.155,GC047,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆his,Single KO,0.07529629629629629
D7,0.215,GC050,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆rbs,Single KO,0.1352962962962963
D8,0.137,GC048,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆dpp,Single KO,0.057296296296296303
D9,0.155,GC053,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆opp,Single KO,0.07529629629629629
D10,0.166,GC055,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆mgl,Single KO,0.0862962962962963
E3,0.174,GC032,3,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆mal,Single KO,0.09429629629629628
E4,0.135,GC049,3,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆pot,Single KO,0.0552962962962963
E5,0.169,GC052,3,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆nmp,Single KO,0.0892962962962963
E6,0.154,GC047,3,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆his,Single KO,0.07429629629629629
E7,0.213,GC050,3,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆rbs,Single KO,0.1332962962962963
E8,0.138,GC048,3,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆dpp,Single KO,0.058296296296296304
E9,0.156,GC053,3,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆opp,Single KO,0.07629629629629629
E10,0.167,GC055,3,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆mgl,Single KO,0.0872962962962963
F3,0.147,GC030,1,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆glt,Single KO,0.06729629629629628
F4,0.145,GC030,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆glt,Single KO,0.06529629629629628
F5,0.141,GC030,3,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆glt,Single KO,0.06129629629629628
F6,0.162,GC029,1,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆flh,Single KO,0.0822962962962963
F7,0.162,GC029,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆flh,Single KO,0.0822962962962963
F8,0.157,GC029,3,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,∆flh,Single KO,0.0772962962962963
F9,0.124,GC001,1,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,WT,WT,0.04429629629629629
F10,0.123,GC001,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,WT,WT,0.04329629629629629
F11,0.119,GC001,3,glucose-acetate,2021-09-07,1,6.528888888888889,0.07970370370370371,WT,WT,0.03929629629629629
C3,0.182,GC032,1,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆mal,Single KO,0.10233333333333333
C4,0.139,GC049,1,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆pot,Single KO,0.05933333333333335
C5,0.177,GC052,1,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆nmp,Single KO,0.09733333333333333
C6,0.164,GC047,1,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆his,Single KO,0.08433333333333334
C7,0.22,GC050,1,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆rbs,Single KO,0.14033333333333334
C8,0.141,GC048,1,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆dpp,Single KO,0.06133333333333332
C9,0.166,GC053,1,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆opp,Single KO,0.08633333333333335
C10,0.172,GC055,1,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆mgl,Single KO,0.09233333333333332
D3,0.183,GC032,2,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆mal,Single KO,0.10333333333333333
D4,0.137,GC049,2,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆pot,Single KO,0.05733333333333335
D5,0.179,GC052,2,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆nmp,Single KO,0.09933333333333333
D6,0.161,GC047,2,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆his,Single KO,0.08133333333333334
D7,0.223,GC050,2,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆rbs,Single KO,0.14333333333333334
D8,0.141,GC048,2,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆dpp,Single KO,0.06133333333333332
D9,0.158,GC053,2,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆opp,Single KO,0.07833333333333334
D10,0.171,GC055,2,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆mgl,Single KO,0.09133333333333335
E3,0.182,GC032,3,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆mal,Single KO,0.10233333333333333
E4,0.139,GC049,3,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆pot,Single KO,0.05933333333333335
E5,0.177,GC052,3,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆nmp,Single KO,0.09733333333333333
E6,0.16,GC047,3,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆his,Single KO,0.08033333333333334
E7,0.221,GC050,3,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆rbs,Single KO,0.14133333333333334
E8,0.141,GC048,3,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆dpp,Single KO,0.06133333333333332
E9,0.16,GC053,3,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆opp,Single KO,0.08033333333333334
E10,0.172,GC055,3,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆mgl,Single KO,0.09233333333333332
F3,0.152,GC030,1,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆glt,Single KO,0.07233333333333333
F4,0.15,GC030,2,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆glt,Single KO,0.07033333333333333
F5,0.145,GC030,3,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆glt,Single KO,0.06533333333333333
F6,0.166,GC029,1,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆flh,Single KO,0.08633333333333335
F7,0.166,GC029,2,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆flh,Single KO,0.08633333333333335
F8,0.16,GC029,3,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,∆flh,Single KO,0.08033333333333334
F9,0.125,GC001,1,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,WT,WT,0.04533333333333334
F10,0.123,GC001,2,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,WT,WT,0.043333333333333335
F11,0.12,GC001,3,glucose-acetate,2021-09-07,1,6.654444444444445,0.07966666666666666,WT,WT,0.04033333333333333
C3,0.191,GC032,1,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆mal,Single KO,0.1112962962962963
C4,0.143,GC049,1,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆pot,Single KO,0.06329629629629628
C5,0.184,GC052,1,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆nmp,Single KO,0.10429629629629629
C6,0.165,GC047,1,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆his,Single KO,0.0852962962962963
C7,0.228,GC050,1,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆rbs,Single KO,0.14829629629629631
C8,0.144,GC048,1,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆dpp,Single KO,0.06429629629629628
C9,0.166,GC053,1,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆opp,Single KO,0.0862962962962963
C10,0.177,GC055,1,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆mgl,Single KO,0.09729629629629628
D3,0.192,GC032,2,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆mal,Single KO,0.1122962962962963
D4,0.141,GC049,2,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆pot,Single KO,0.06129629629629628
D5,0.187,GC052,2,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆nmp,Single KO,0.10729629629629629
D6,0.167,GC047,2,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆his,Single KO,0.0872962962962963
D7,0.231,GC050,2,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆rbs,Single KO,0.15129629629629632
D8,0.144,GC048,2,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆dpp,Single KO,0.06429629629629628
D9,0.162,GC053,2,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆opp,Single KO,0.0822962962962963
D10,0.176,GC055,2,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆mgl,Single KO,0.09629629629629628
E3,0.191,GC032,3,glucose-acetate,2021-09-07,1,6.78,0.07970370370370371,∆mal,Single KO,0.1112962962962963
