well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted
F11,0.097,GC001,3,glucose-acetate,2021-09-08,1,2.26,0.079,WT,WT,0.018000000000000002
C3,0.127,GC032,1,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆mal,Single KO,0.04796296296296297
C4,0.124,GC049,1,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆pot,Single KO,0.04496296296296297
C5,0.088,GC052,1,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆nmp,Single KO,0.008962962962962964
C6,0.109,GC047,1,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆his,Single KO,0.02996296296296297
C7,0.101,GC050,1,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆rbs,Single KO,0.021962962962962976
C8,0.097,GC048,1,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆dpp,Single KO,0.017962962962962972
C9,0.121,GC053,1,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆opp,Single KO,0.041962962962962966
C10,0.11,GC055,1,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆mgl,Single KO,0.03096296296296297
D3,0.126,GC032,2,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆mal,Single KO,0.04696296296296297
D4,0.122,GC049,2,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆pot,Single KO,0.04296296296296297
D5,0.087,GC052,2,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆nmp,Single KO,0.007962962962962963
D6,0.109,GC047,2,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆his,Single KO,0.02996296296296297
D7,0.1,GC050,2,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆rbs,Single KO,0.020962962962962975
D8,0.097,GC048,2,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆dpp,Single KO,0.017962962962962972
D9,0.121,GC053,2,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆opp,Single KO,0.041962962962962966
D10,0.109,GC055,2,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆mgl,Single KO,0.02996296296296297
E3,0.125,GC032,3,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆mal,Single KO,0.04596296296296297
E4,0.12,GC049,3,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆pot,Single KO,0.040962962962962965
E5,0.087,GC052,3,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆nmp,Single KO,0.007962962962962963
E6,0.109,GC047,3,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆his,Single KO,0.02996296296296297
E7,0.099,GC050,3,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆rbs,Single KO,0.019962962962962974
E8,0.098,GC048,3,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆dpp,Single KO,0.018962962962962973
E9,0.122,GC053,3,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆opp,Single KO,0.04296296296296297
E10,0.11,GC055,3,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆mgl,Single KO,0.03096296296296297
F3,0.123,GC030,1,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆glt,Single KO,0.04396296296296297
F4,0.124,GC030,2,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆glt,Single KO,0.04496296296296297
F5,0.127,GC030,3,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆glt,Single KO,0.04796296296296297
F6,0.147,GC029,1,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆flh,Single KO,0.06796296296296296
F7,0.149,GC029,2,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆flh,Single KO,0.06996296296296296
F8,0.146,GC029,3,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,∆flh,Single KO,0.06696296296296296
F9,0.102,GC001,1,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,WT,WT,0.022962962962962963
F10,0.102,GC001,2,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,WT,WT,0.022962962962962963
F11,0.099,GC001,3,glucose-acetate,2021-09-08,1,2.3855555555555554,0.07903703703703703,WT,WT,0.019962962962962974
C3,0.127,GC032,1,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆mal,Single KO,0.048
C4,0.124,GC049,1,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆pot,Single KO,0.045
C5,0.089,GC052,1,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆nmp,Single KO,0.009999999999999995
C6,0.112,GC047,1,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆his,Single KO,0.033
C7,0.104,GC050,1,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆rbs,Single KO,0.024999999999999994
C8,0.099,GC048,1,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆dpp,Single KO,0.020000000000000004
C9,0.126,GC053,1,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆opp,Single KO,0.047
C10,0.113,GC055,1,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆mgl,Single KO,0.034
D3,0.127,GC032,2,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆mal,Single KO,0.048
D4,0.123,GC049,2,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆pot,Single KO,0.044
D5,0.087,GC052,2,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆nmp,Single KO,0.007999999999999993
D6,0.112,GC047,2,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆his,Single KO,0.033
D7,0.102,GC050,2,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆rbs,Single KO,0.022999999999999993
D8,0.099,GC048,2,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆dpp,Single KO,0.020000000000000004
D9,0.125,GC053,2,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆opp,Single KO,0.046
D10,0.112,GC055,2,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆mgl,Single KO,0.033
E3,0.125,GC032,3,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆mal,Single KO,0.046
E4,0.121,GC049,3,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆pot,Single KO,0.041999999999999996
E5,0.087,GC052,3,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆nmp,Single KO,0.007999999999999993
E6,0.112,GC047,3,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆his,Single KO,0.033
E7,0.101,GC050,3,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆rbs,Single KO,0.022000000000000006
E8,0.099,GC048,3,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆dpp,Single KO,0.020000000000000004
E9,0.127,GC053,3,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆opp,Single KO,0.048
E10,0.114,GC055,3,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆mgl,Single KO,0.035
F3,0.124,GC030,1,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆glt,Single KO,0.045
F4,0.125,GC030,2,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆glt,Single KO,0.046
F5,0.128,GC030,3,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆glt,Single KO,0.049
F6,0.149,GC029,1,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆flh,Single KO,0.06999999999999999
F7,0.15,GC029,2,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆flh,Single KO,0.071
F8,0.148,GC029,3,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,∆flh,Single KO,0.06899999999999999
F9,0.105,GC001,1,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,WT,WT,0.025999999999999995
F10,0.104,GC001,2,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,WT,WT,0.024999999999999994
F11,0.101,GC001,3,glucose-acetate,2021-09-08,1,2.511111111111111,0.079,WT,WT,0.022000000000000006
C3,0.127,GC032,1,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆mal,Single KO,0.04796296296296296
C4,0.125,GC049,1,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆pot,Single KO,0.045962962962962955
C5,0.089,GC052,1,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆nmp,Single KO,0.009962962962962951
C6,0.116,GC047,1,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆his,Single KO,0.03696296296296296
C7,0.106,GC050,1,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆rbs,Single KO,0.026962962962962952
C8,0.101,GC048,1,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆dpp,Single KO,0.021962962962962962
C9,0.13,GC053,1,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆opp,Single KO,0.05096296296296296
C10,0.116,GC055,1,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆mgl,Single KO,0.03696296296296296
D3,0.127,GC032,2,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆mal,Single KO,0.04796296296296296
D4,0.123,GC049,2,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆pot,Single KO,0.043962962962962954
D5,0.088,GC052,2,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆nmp,Single KO,0.00896296296296295
D6,0.116,GC047,2,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆his,Single KO,0.03696296296296296
D7,0.105,GC050,2,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆rbs,Single KO,0.02596296296296295
D8,0.101,GC048,2,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆dpp,Single KO,0.021962962962962962
D9,0.129,GC053,2,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆opp,Single KO,0.04996296296296296
D10,0.116,GC055,2,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆mgl,Single KO,0.03696296296296296
E3,0.125,GC032,3,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆mal,Single KO,0.045962962962962955
E4,0.121,GC049,3,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆pot,Single KO,0.04196296296296295
E5,0.088,GC052,3,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆nmp,Single KO,0.00896296296296295
E6,0.116,GC047,3,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆his,Single KO,0.03696296296296296
E7,0.104,GC050,3,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆rbs,Single KO,0.02496296296296295
E8,0.102,GC048,3,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆dpp,Single KO,0.02296296296296295
E9,0.131,GC053,3,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆opp,Single KO,0.05196296296296296
E10,0.117,GC055,3,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆mgl,Single KO,0.03796296296296296
F3,0.125,GC030,1,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆glt,Single KO,0.045962962962962955
F4,0.125,GC030,2,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆glt,Single KO,0.045962962962962955
F5,0.129,GC030,3,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆glt,Single KO,0.04996296296296296
F6,0.15,GC029,1,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆flh,Single KO,0.07096296296296295
F7,0.152,GC029,2,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆flh,Single KO,0.07296296296296295
F8,0.149,GC029,3,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,∆flh,Single KO,0.06996296296296295
F9,0.107,GC001,1,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,WT,WT,0.027962962962962953
F10,0.106,GC001,2,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,WT,WT,0.026962962962962952
F11,0.104,GC001,3,glucose-acetate,2021-09-08,1,2.6366666666666667,0.07903703703703704,WT,WT,0.02496296296296295
C3,0.127,GC032,1,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆mal,Single KO,0.04807407407407406
C4,0.125,GC049,1,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆pot,Single KO,0.04607407407407406
C5,0.09,GC052,1,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆nmp,Single KO,0.011074074074074056
C6,0.119,GC047,1,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆his,Single KO,0.040074074074074054
C7,0.109,GC050,1,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆rbs,Single KO,0.03007407407407406
C8,0.103,GC048,1,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆dpp,Single KO,0.024074074074074053
C9,0.133,GC053,1,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆opp,Single KO,0.054074074074074066
C10,0.12,GC055,1,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆mgl,Single KO,0.041074074074074055
D3,0.126,GC032,2,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆mal,Single KO,0.04707407407407406
D4,0.123,GC049,2,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆pot,Single KO,0.04407407407407406
D5,0.089,GC052,2,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆nmp,Single KO,0.010074074074074055
D6,0.119,GC047,2,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆his,Single KO,0.040074074074074054
D7,0.107,GC050,2,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆rbs,Single KO,0.028074074074074057
D8,0.104,GC048,2,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆dpp,Single KO,0.025074074074074054
D9,0.133,GC053,2,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆opp,Single KO,0.054074074074074066
D10,0.119,GC055,2,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆mgl,Single KO,0.040074074074074054
E3,0.125,GC032,3,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆mal,Single KO,0.04607407407407406
E4,0.121,GC049,3,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆pot,Single KO,0.042074074074074055
E5,0.089,GC052,3,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆nmp,Single KO,0.010074074074074055
E6,0.119,GC047,3,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆his,Single KO,0.040074074074074054
E7,0.107,GC050,3,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆rbs,Single KO,0.028074074074074057
E8,0.104,GC048,3,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆dpp,Single KO,0.025074074074074054
E9,0.134,GC053,3,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆opp,Single KO,0.05507407407407407
E10,0.121,GC055,3,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆mgl,Single KO,0.042074074074074055
F3,0.125,GC030,1,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆glt,Single KO,0.04607407407407406
F4,0.125,GC030,2,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆glt,Single KO,0.04607407407407406
F5,0.129,GC030,3,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆glt,Single KO,0.05007407407407406
F6,0.151,GC029,1,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆flh,Single KO,0.07207407407407405
F7,0.152,GC029,2,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆flh,Single KO,0.07307407407407406
F8,0.15,GC029,3,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,∆flh,Single KO,0.07107407407407405
F9,0.11,GC001,1,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,WT,WT,0.03107407407407406
F10,0.109,GC001,2,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,WT,WT,0.03007407407407406
F11,0.106,GC001,3,glucose-acetate,2021-09-08,1,2.7622222222222224,0.07892592592592594,WT,WT,0.027074074074074056
C3,0.126,GC032,1,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆mal,Single KO,0.04707407407407406
C4,0.124,GC049,1,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆pot,Single KO,0.04507407407407406
C5,0.091,GC052,1,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆nmp,Single KO,0.012074074074074057
C6,0.12,GC047,1,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆his,Single KO,0.041074074074074055
C7,0.112,GC050,1,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆rbs,Single KO,0.03307407407407406
C8,0.106,GC048,1,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆dpp,Single KO,0.027074074074074056
C9,0.135,GC053,1,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆opp,Single KO,0.05607407407407407
C10,0.122,GC055,1,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆mgl,Single KO,0.043074074074074056
D3,0.126,GC032,2,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆mal,Single KO,0.04707407407407406
D4,0.122,GC049,2,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆pot,Single KO,0.043074074074074056
D5,0.09,GC052,2,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆nmp,Single KO,0.011074074074074056
D6,0.12,GC047,2,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆his,Single KO,0.041074074074074055
D7,0.111,GC050,2,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆rbs,Single KO,0.03207407407407406
D8,0.107,GC048,2,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆dpp,Single KO,0.028074074074074057
D9,0.134,GC053,2,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆opp,Single KO,0.05507407407407407
D10,0.122,GC055,2,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆mgl,Single KO,0.043074074074074056
E3,0.124,GC032,3,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆mal,Single KO,0.04507407407407406
E4,0.121,GC049,3,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆pot,Single KO,0.042074074074074055
E5,0.09,GC052,3,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆nmp,Single KO,0.011074074074074056
E6,0.121,GC047,3,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆his,Single KO,0.042074074074074055
E7,0.11,GC050,3,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆rbs,Single KO,0.03107407407407406
E8,0.107,GC048,3,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆dpp,Single KO,0.028074074074074057
E9,0.135,GC053,3,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆opp,Single KO,0.05607407407407407
E10,0.123,GC055,3,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆mgl,Single KO,0.04407407407407406
F3,0.125,GC030,1,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆glt,Single KO,0.04607407407407406
F4,0.125,GC030,2,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆glt,Single KO,0.04607407407407406
F5,0.129,GC030,3,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆glt,Single KO,0.05007407407407406
F6,0.15,GC029,1,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆flh,Single KO,0.07107407407407405
F7,0.152,GC029,2,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆flh,Single KO,0.07307407407407406
F8,0.15,GC029,3,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,∆flh,Single KO,0.07107407407407405
F9,0.113,GC001,1,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,WT,WT,0.03407407407407406
F10,0.112,GC001,2,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,WT,WT,0.03307407407407406
F11,0.109,GC001,3,glucose-acetate,2021-09-08,1,2.887777777777778,0.07892592592592594,WT,WT,0.03007407407407406
C3,0.125,GC032,1,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆mal,Single KO,0.04585185185185184
C4,0.124,GC049,1,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆pot,Single KO,0.04485185185185184
C5,0.092,GC052,1,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆nmp,Single KO,0.012851851851851837
C6,0.121,GC047,1,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆his,Single KO,0.041851851851851835
C7,0.116,GC050,1,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆rbs,Single KO,0.036851851851851844
C8,0.109,GC048,1,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆dpp,Single KO,0.029851851851851838
C9,0.135,GC053,1,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆opp,Single KO,0.05585185185185185
C10,0.124,GC055,1,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆mgl,Single KO,0.04485185185185184
D3,0.125,GC032,2,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆mal,Single KO,0.04585185185185184
D4,0.122,GC049,2,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆pot,Single KO,0.042851851851851835
D5,0.091,GC052,2,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆nmp,Single KO,0.011851851851851836
D6,0.121,GC047,2,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆his,Single KO,0.041851851851851835
D7,0.115,GC050,2,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆rbs,Single KO,0.03585185185185184
D8,0.11,GC048,2,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆dpp,Single KO,0.03085185185185184
D9,0.134,GC053,2,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆opp,Single KO,0.054851851851851846
D10,0.123,GC055,2,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆mgl,Single KO,0.043851851851851836
E3,0.123,GC032,3,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆mal,Single KO,0.043851851851851836
E4,0.121,GC049,3,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆pot,Single KO,0.041851851851851835
E5,0.091,GC052,3,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆nmp,Single KO,0.011851851851851836
E6,0.121,GC047,3,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆his,Single KO,0.041851851851851835
E7,0.114,GC050,3,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆rbs,Single KO,0.03485185185185184
E8,0.11,GC048,3,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆dpp,Single KO,0.03085185185185184
E9,0.135,GC053,3,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆opp,Single KO,0.05585185185185185
E10,0.125,GC055,3,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆mgl,Single KO,0.04585185185185184
F3,0.125,GC030,1,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆glt,Single KO,0.04585185185185184
F4,0.125,GC030,2,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆glt,Single KO,0.04585185185185184
F5,0.128,GC030,3,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆glt,Single KO,0.04885185185185184
F6,0.15,GC029,1,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆flh,Single KO,0.07085185185185183
F7,0.152,GC029,2,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆flh,Single KO,0.07285185185185183
F8,0.15,GC029,3,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,∆flh,Single KO,0.07085185185185183
F9,0.116,GC001,1,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,WT,WT,0.036851851851851844
F10,0.115,GC001,2,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,WT,WT,0.03585185185185184
F11,0.113,GC001,3,glucose-acetate,2021-09-08,1,3.013333333333333,0.07914814814814816,WT,WT,0.03385185185185184
C3,0.125,GC032,1,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆mal,Single KO,0.04588888888888888
C4,0.123,GC049,1,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆pot,Single KO,0.04388888888888888
C5,0.093,GC052,1,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆nmp,Single KO,0.013888888888888881
C6,0.121,GC047,1,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆his,Single KO,0.04188888888888888
C7,0.12,GC050,1,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆rbs,Single KO,0.04088888888888888
C8,0.112,GC048,1,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆dpp,Single KO,0.032888888888888884
C9,0.135,GC053,1,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆opp,Single KO,0.05588888888888889
C10,0.125,GC055,1,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆mgl,Single KO,0.04588888888888888
D3,0.124,GC032,2,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆mal,Single KO,0.04488888888888888
D4,0.121,GC049,2,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆pot,Single KO,0.04188888888888888
D5,0.092,GC052,2,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆nmp,Single KO,0.01288888888888888
D6,0.122,GC047,2,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆his,Single KO,0.04288888888888888
D7,0.119,GC050,2,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆rbs,Single KO,0.039888888888888877
D8,0.113,GC048,2,glucose-acetate,2021-09-08,1,3.138888888888889,0.07911111111111112,∆dpp,Single KO,0.033888888888888885
