nu_max_preshift,nu_max_postshift,lag_time_hr,shift_time,regrowth_time,shift_biomass,min_gamma,preshift_growth_rate_hr,postshift_growth_rate_hr,useful_fraction_pre,useful_fraction_post
10.0,1.0,8.558656072390589,1.1,9.658656072390588,3.41e+16,0.049188680551912,1.841483416046811,0.3601281232166624,1,1.0
10.0,1.8888888888888888,4.400097774654826,1.1,5.500097774654827,3.41e+16,0.09337853506516247,1.842350575768564,0.61744747119974,1,1.0
10.0,2.7777777777777777,2.904977167794516,1.1,4.004977167794516,3.41e+16,0.13797947998309357,1.8431252923175465,0.8340977784201677,1,1.0
10.0,3.6666666666666665,2.15412992571583,1.1,3.25412992571583,3.41e+16,0.18316368499174634,1.8439943080901855,1.0204444086739564,1,1.0
10.0,4.555555555555555,1.7005714008725303,1.1,2.8005714008725304,3.41e+16,0.2288309824182078,1.8447725707007163,1.1828220933399516,1,1.0
10.0,5.444444444444445,1.4040532474256504,1.1,2.5040532474256505,3.41e+16,0.27525958389337224,1.8456436394236304,1.3257683385258188,1,1.0
10.0,6.333333333333333,1.1908943646488117,1.1,2.290894364648812,3.41e+16,0.32218364755741363,1.8465138415483577,1.452696602947068,1,1.0
10.0,7.222222222222221,1.0370353164395238,1.1,2.137035316439524,3.41e+16,0.3697477677250603,1.847299157902085,1.5662169057827815,1,1.0
10.0,8.11111111111111,0.9167747753069402,1.1,2.0167747753069403,3.41e+16,0.41773752073809023,1.8481715958620708,1.6684161687244063,1,1.0
10.0,9.0,0.8207138692609797,1.1,1.9207138692609798,3.41e+16,0.46650007835897966,1.848961294444534,1.7609385174074863,1,1.0
