time_hr,od650nm,culture_temp_C,stir_rate,date,strain,tech_rep,preshift_carbon,preshift_conc_M,postshift_carbon,postshift_conc_M,log_od650nm_filtered,pearson_correlation,phase,time_hr_centered,od650nm_centered,log_od650nm_filtered_centered
6.923830555555556,0.3436022484346965,36.97000000000003,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-1.0525923927042578,0.9992248006429398,postshift_exponential,2.335683333333333,1.2017469541902084,0.8362755697296496
6.940511111111111,0.350830316823087,36.89000000000004,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-1.0467453306486811,0.9993323047128068,postshift_exponential,2.3523638888888883,1.2270270832056556,0.8316301293999798
6.957188888888889,0.3438473616735156,36.73000000000002,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-1.0400167925745305,0.9994083702707482,postshift_exponential,2.369041666666666,1.202604236380661,0.8262843639827021
6.9738750000000005,0.35652067734687,36.81,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-1.0331412536726727,0.9994872725805082,postshift_exponential,2.385727777777777,1.2469290875110786,0.8208218076767637
6.990563888888889,0.3548250650322752,36.89000000000004,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-1.0257971123074074,0.9995589316460964,postshift_exponential,2.402416666666665,1.2409986928648429,0.8149869507587564
7.0072527777777776,0.3591628140997063,36.93000000000001,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-1.018849655040417,0.9996461521421952,postshift_exponential,2.4191055555555545,1.256169946119367,0.8094672559325395
7.023927777777778,0.3664652333081913,36.77000000000004,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-1.0121848969497356,0.9997192397585954,postshift_exponential,2.4357805555555547,1.2817101167148597,0.8041721631615615
7.040605555555556,0.3632491191169997,36.85000000000002,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-1.0046390677036612,0.9997611481538604,postshift_exponential,2.4524583333333325,1.270461775206038,0.7981770669632778
7.057286111111111,0.3588361956398619,36.85000000000002,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.997084488338138,0.9997978558226148,postshift_exponential,2.469138888888888,1.2550275998713771,0.7921750188706257
7.073963888888889,0.3665173003481471,36.81,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.9893915091489504,0.999831191724466,postshift_exponential,2.4858166666666657,1.281892220897721,0.7860630133127785
7.090641666666667,0.3755927005710249,36.89000000000004,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.9813212692379804,0.999862698285267,postshift_exponential,2.5024944444444444,1.3136333827369846,0.7796512773680958
7.107330555555556,0.3706655717224553,36.870000000000005,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.9732813381923936,0.9998948480711252,postshift_exponential,2.5191833333333333,1.2964007769736476,0.7732636215553256
7.1240194444444445,0.3771166999694479,37.110000000000014,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.965475419381186,0.9999222798646736,postshift_exponential,2.5358722222222214,1.3189635621627185,0.7670618864427099
7.140708333333333,0.3870531797938699,36.81,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.9582231232973304,0.9999366646452776,postshift_exponential,2.5525611111111104,1.3537163451225804,0.7612999998079482
7.157394444444444,0.382070719910709,36.89000000000004,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.950136495419218,0.9999289422232958,postshift_exponential,2.569247222222221,1.3362902193732855,0.7548752437648364
7.174074999999999,0.3795333997335907,36.85000000000002,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.9415224505059498,0.9999068362395018,postshift_exponential,2.5859277777777763,1.3274159561560095,0.7480314594401059
7.190755555555556,0.3865370452442063,36.77000000000004,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.9335904489480168,0.9998606840798396,postshift_exponential,2.6026083333333325,1.3519111674037612,0.7417295526735987
7.207452777777778,0.396016939178064,36.77000000000004,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.9242130665534048,0.999792361898117,postshift_exponential,2.619305555555555,1.3850670437490376,0.7342793033092844
7.224136111111111,0.3990411450059964,36.77000000000004,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.9167096154400584,0.9996775563371776,postshift_exponential,2.635988888888888,1.3956441868239693,0.7283178761716332
7.240825,0.4044898501159178,36.79000000000002,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.9083152392974864,0.9995623173911136,postshift_exponential,2.652677777777777,1.4147010026625104,0.7216486167889781
7.257513888888889,0.4025374542236208,37.05000000000001,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.9004375482266043,0.9994405081617704,postshift_exponential,2.669366666666666,1.407872508880441,0.7153898592356094
7.274199999999999,0.4028920961449282,36.81,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.8926671585905886,0.9991405993037006,postshift_exponential,2.686052777777776,1.409112867029146,0.7092163517459861
7.290886111111111,0.4125681434695807,37.110000000000014,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.883776907352216,0.998887118208269,postshift_exponential,2.702738888888888,1.4429547887685243,0.7021531238802506
7.307572222222221,0.4140667681046606,36.73000000000002,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.8744982728692537,0.9986690660239108,postshift_exponential,2.719424999999997,1.4481962201004963,0.6947813288793223
7.324252777777778,0.4250304366186184,36.79000000000002,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.864776303535109,0.9984775218510994,postshift_exponential,2.7361055555555547,1.4865415897929883,0.6870573081661208
7.340933333333333,0.4273750253985297,36.73000000000002,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.8568121449662068,0.9982936374412344,postshift_exponential,2.75278611111111,1.494741776019716,0.6807298529319871
7.357622222222222,0.426787703137072,36.950000000000045,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.8479229656755755,0.9981881636551226,postshift_exponential,2.769474999999999,1.4926876196745518,0.6736674767194787
7.374308333333333,0.4315783135104407,37.03000000000003,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.8386997079316023,0.9981320443108728,postshift_exponential,2.786161111111109,1.5094427528296306,0.6663396780596497
7.390986111111111,0.4285693088109824,37.13000000000005,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.8308867113494571,0.998104914770128,postshift_exponential,2.802838888888888,1.4989187756170506,0.6601323197191215
7.407675,0.437964614630195,36.870000000000005,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.8219494150955048,0.9981830154312632,postshift_exponential,2.819527777777777,1.5317788055014887,0.6530317149946139
7.424352777777777,0.4449251568837304,36.97000000000003,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.8124223411195285,0.9983061717787748,postshift_exponential,2.836205555555554,1.5561232633471662,0.6454625369610855
7.441041666666667,0.4450838651676059,36.950000000000045,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.8038119816872702,0.9984235768389488,postshift_exponential,2.852894444444444,1.5566783446879344,0.6386216807192031
7.457730555555556,0.4555563023570976,36.93000000000001,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.7953581745813545,0.9985767423285468,postshift_exponential,2.869583333333333,1.5933056355533253,0.6319052039491961
7.474416666666667,0.4465251709097954,36.93000000000001,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.7865808278704285,0.9987666012478849,postshift_exponential,2.8862694444444443,1.5617193035105956,0.6249316777558934
7.491099999999999,0.4564395075817671,36.950000000000045,0.75,2024-04-20,WT,2,glucose,0.005,acetate,0.03,-0.7784348691830996,0.9989607897474944,postshift_exponential,2.9029527777777764,1.5963946409178322,0.6184597838970194
2.235708333333333,0.1000953408721997,36.870000000000005,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.219596928961187,0.9991451355685732,preshift_exponential,-2.018738888888889,0.2436512543779724,2.5284308109202263
2.2523916666666666,0.1075298431345854,36.89000000000004,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.2091285169930077,0.9991259542990192,preshift_exponential,-2.002055555555556,0.261748258555409,2.51650582804771
2.2690805555555555,0.1168067593345993,37.01000000000005,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.198660105024828,0.9990721705433224,preshift_exponential,-1.9853666666666672,0.2843300515659217,2.504580845175194
2.2857694444444445,0.1147689155026245,36.85000000000002,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.188191693056648,0.999011223235324,preshift_exponential,-1.9686777777777784,0.2793695488935643,2.4926558623026778
2.302458333333333,0.1113963424636092,36.93000000000001,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.1777232810884684,0.9989939328066548,preshift_exponential,-1.9519888888888897,0.2711600593780974,2.480730879430162
2.3191472222222225,0.1148579941185436,36.97000000000003,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.1672548691202884,0.998985187052619,preshift_exponential,-1.9353,0.2795863833267938,2.468805896557645
2.335833333333333,0.1233948343699589,36.97000000000003,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.1567864571521085,0.9989818987171486,preshift_exponential,-1.9186138888888895,0.3003666895584039,2.456880913685129
2.3525194444444444,0.1192746663620852,36.950000000000045,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.146318045183929,0.9989792435486788,preshift_exponential,-1.9019277777777783,0.2903374105268437,2.444955930812613
2.369205555555556,0.1236966117394595,36.79000000000002,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.135849633215749,0.99897916131345,preshift_exponential,-1.885241666666667,0.3011012735458402,2.4330309479400967
2.3858916666666663,0.1173147466348932,36.77000000000004,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.1253812212475696,0.9989778105118148,preshift_exponential,-1.8685555555555564,0.2855665900685751,2.421105965067581
2.402575,0.1280918784390709,36.77000000000004,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.1149128092793896,0.9989786239310918,preshift_exponential,-1.8518722222222224,0.3118001955471488,2.409180982195064
2.41925,0.1177179178281843,36.79000000000002,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.1044443973112097,0.9989779739855134,preshift_exponential,-1.8351972222222228,0.286547986066815,2.397255999322548
2.4359277777777777,0.1182894457980463,36.93000000000001,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.09397598534303,0.9989785538118364,preshift_exponential,-1.818519444444445,0.2879391947440178,2.385331016450032
2.4526055555555555,0.1233180704605155,37.09000000000003,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.0835075733748503,0.9989422553259202,preshift_exponential,-1.8018416666666672,0.300179831482255,2.373406033577516
2.469286111111112,0.120539457826945,37.01000000000005,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.0730391614066708,0.99891243836478,preshift_exponential,-1.785161111111111,0.2934161554939357,2.361481050705
2.4859722222222222,0.1133653129408736,37.13000000000005,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.0529877285605105,0.998882690533156,preshift_exponential,-1.7684750000000005,0.2759529110976514,2.3386396690334825
2.502658333333333,0.1250484556068583,36.93000000000001,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.042285017301639,0.9989916363154308,preshift_exponential,-1.7517888888888895,0.3043919207542396,2.326447786555082
2.519344444444444,0.1273402642529641,37.09000000000003,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.033517147757561,0.9991381082811924,preshift_exponential,-1.7351027777777783,0.3099706224855312,2.3164599589400248
2.536030555555555,0.1407605079573946,36.93000000000001,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.02424695464528,0.9992473345211504,preshift_exponential,-1.7184166666666676,0.3426380691833499,2.3058999146443955
2.5527194444444445,0.1336192395843485,36.85000000000002,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.013644521161203,0.999336915641186,preshift_exponential,-1.7017277777777782,0.3252548525243047,2.2938222625526623
2.5694055555555555,0.1380929931085779,36.89000000000004,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-2.0034988322375056,0.9994624287812978,preshift_exponential,-1.6850416666666672,0.3361448265076903,2.282264906287669
2.5861,0.1422358504255413,36.870000000000005,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-1.998402114777289,0.9995960580832236,preshift_exponential,-1.6683472222222226,0.3462293356685703,2.2764590334767902
2.602783333333333,0.144373964889646,36.950000000000045,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-1.9890418746696747,0.999499211789253,preshift_exponential,-1.6516638888888897,0.3514339162878415,2.265796413080762
2.6194694444444444,0.1427760924018704,37.05000000000001,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-1.9835270204786628,0.99940348760081,preshift_exponential,-1.6349777777777783,0.3475443882379829,2.259514224151616
2.636152777777778,0.1463997626679544,36.870000000000005,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-1.9720895548063988,0.9991626231158216,preshift_exponential,-1.618294444444445,0.356365096555574,2.2464853538070666
2.6528388888888887,0.1443938394067858,36.89000000000004,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-1.9625124656747492,0.9989647322968144,preshift_exponential,-1.601608333333334,0.351482294673779,2.2355757120953506
2.6695277777777777,0.1323093917539347,36.89000000000004,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-1.949370346675289,0.998798431198912,preshift_exponential,-1.584919444444445,0.32206643172326,2.220605003600738
2.686211111111111,0.1245991430019955,36.85000000000002,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-1.9373082647449904,0.9987448709942536,preshift_exponential,-1.5682361111111116,0.3032982077119669,2.206864608126914
2.7028972222222225,0.1509236447855157,36.950000000000045,0.75,2024-04-20,WT,3,glucose,0.005,acetate,0.03,-1.92529430380528,0.9987228812094752,preshift_exponential,-1.5515500000000002,0.3673770931479951,2.193179029180212
